date,ETF,Method,model,hyperparam_method,train_period,val_period,RMSE
2019-12-02,IYR,shap,RFR,optuna,36,12,0.03654144945429485
2019-12-02,IYR,shap,RFR,optuna,60,12,0.0367522033613964
2019-12-02,IYR,shap,RFR,random,36,12,0.03651325673559744
2019-12-02,IYR,shap,RFR,random,60,12,0.03651325673559744
2019-12-02,IYR,shap,XGBR,optuna,36,12,0.039015627579527264
2019-12-02,IYR,shap,XGBR,optuna,60,12,0.03884180766395766
2019-12-02,IYR,shap,XGBR,random,36,12,0.03477353807808376
2019-12-02,IYR,shap,XGBR,random,60,12,0.03477353807808376
2019-12-02,SPY,causal,LGBMR,optuna,36,12,0.02225182231322413
2019-12-02,SPY,causal,LGBMR,optuna,60,12,0.022801422976384336
2019-12-02,SPY,causal,LGBMR,random,36,12,0.021965265290719616
2019-12-02,SPY,causal,LGBMR,random,60,12,0.022339094620894343
2019-12-02,SPY,causal,RFR,optuna,36,12,0.021428103126290274
2019-12-02,SPY,causal,RFR,optuna,60,12,0.021344372941799025
2019-12-02,SPY,causal,RFR,random,36,12,0.021329541857199253
2019-12-02,SPY,causal,RFR,random,60,12,0.02268760801105934
2019-12-02,SPY,causal,XGBR,optuna,36,12,0.022793789458088073
2019-12-02,SPY,causal,XGBR,optuna,60,12,0.022791578090297148
2019-12-02,SPY,causal,XGBR,random,36,12,0.021991569608967174
2019-12-02,SPY,causal,XGBR,random,60,12,0.022794849503790255
2019-12-02,SPY,selectkbest,LGBMR,optuna,36,12,0.022419871745736203
2019-12-02,SPY,selectkbest,LGBMR,optuna,60,12,0.022441954255357038
2019-12-02,SPY,selectkbest,LGBMR,random,36,12,0.02254197989829739
2019-12-02,SPY,selectkbest,LGBMR,random,60,12,0.02254197989829739
2019-12-02,SPY,selectkbest,RFR,optuna,36,12,0.021558918214599276
2019-12-02,SPY,selectkbest,RFR,optuna,60,12,0.020789161738770247
2019-12-02,SPY,selectkbest,RFR,random,36,12,0.021197127479776954
2019-12-02,SPY,selectkbest,RFR,random,60,12,0.021197127479776954
2019-12-02,SPY,selectkbest,XGBR,optuna,36,12,0.022788379980346597
2019-12-02,SPY,selectkbest,XGBR,optuna,60,12,0.022792555437885793
2019-12-02,SPY,selectkbest,XGBR,random,36,12,0.022794849503790255
2019-12-02,SPY,selectkbest,XGBR,random,60,12,0.022794849503790255
2019-12-02,SPY,shap,LGBMR,optuna,36,12,0.02311088327120854
2019-12-02,SPY,shap,LGBMR,optuna,60,12,0.0231091115910527
2019-12-02,SPY,shap,LGBMR,random,36,12,0.023429438342155058
2019-12-02,SPY,shap,LGBMR,random,60,12,0.023429438342155058
2019-12-02,SPY,shap,RFR,optuna,36,12,0.022797572643335477
2019-12-02,SPY,shap,RFR,optuna,60,12,0.022723324311050855
2019-12-02,SPY,shap,RFR,random,36,12,0.0230809842002397
2019-12-02,SPY,shap,RFR,random,60,12,0.0230809842002397
2019-12-02,SPY,shap,XGBR,optuna,36,12,0.022789022116217614
2019-12-02,SPY,shap,XGBR,optuna,60,12,0.02279466112877224
2019-12-02,SPY,shap,XGBR,random,36,12,0.02274163062727407
2019-12-02,SPY,shap,XGBR,random,60,12,0.02274163062727407
2019-12-02,VOX,causal,LGBMR,optuna,36,12,0.033434507764414784
2019-12-02,VOX,causal,LGBMR,optuna,60,12,0.033406367467378774
2019-12-02,VOX,causal,LGBMR,random,36,12,0.034016730716034796
2019-12-02,VOX,causal,LGBMR,random,60,12,0.03371052908040649
2019-12-02,VOX,causal,RFR,optuna,36,12,0.033378382670384024
2019-12-02,VOX,causal,RFR,optuna,60,12,0.03293961020004413
2019-12-02,VOX,causal,RFR,random,36,12,0.033364952440922066
2019-12-02,VOX,causal,RFR,random,60,12,0.03273905276511703
2019-12-02,VOX,causal,XGBR,optuna,36,12,0.03258707142006825
2019-12-02,VOX,causal,XGBR,optuna,60,12,0.032591458932748105
2019-12-02,VOX,causal,XGBR,random,36,12,0.032828221478353826
2019-12-02,VOX,causal,XGBR,random,60,12,0.032782394676228364
2019-12-02,VOX,selectkbest,LGBMR,optuna,36,12,0.0330081747691077
2019-12-02,VOX,selectkbest,LGBMR,optuna,60,12,0.03289404056252277
2019-12-02,VOX,selectkbest,LGBMR,random,36,12,0.032545991452194556
2019-12-02,VOX,selectkbest,LGBMR,random,60,12,0.032545991452194556
2019-12-02,VOX,selectkbest,RFR,optuna,36,12,0.030015289714435636
2019-12-02,VOX,selectkbest,RFR,optuna,60,12,0.02980926864653894
2019-12-02,VOX,selectkbest,RFR,random,36,12,0.02984155846429211
2019-12-02,VOX,selectkbest,RFR,random,60,12,0.02984155846429211
2019-12-02,VOX,selectkbest,XGBR,optuna,36,12,0.03257644472454378
2019-12-02,VOX,selectkbest,XGBR,optuna,60,12,0.032473591266416774
2019-12-02,VOX,selectkbest,XGBR,random,36,12,0.0316545914874942
2019-12-02,VOX,selectkbest,XGBR,random,60,12,0.0316545914874942
2019-12-02,VOX,shap,LGBMR,optuna,36,12,0.03338318625394078
2019-12-02,VOX,shap,LGBMR,optuna,60,12,0.03377130087460462
2019-12-02,VOX,shap,LGBMR,random,36,12,0.03311323251458338
2019-12-02,VOX,shap,LGBMR,random,60,12,0.03311323251458338
2019-12-02,VOX,shap,RFR,optuna,36,12,0.03224658822097653
2019-12-02,VOX,shap,RFR,optuna,60,12,0.03237655161513441
2019-12-02,VOX,shap,RFR,random,36,12,0.031714215423773916
2019-12-02,VOX,shap,RFR,random,60,12,0.031714215423773916
2019-12-02,VOX,shap,XGBR,optuna,36,12,0.03258523509652341
2019-12-02,VOX,shap,XGBR,optuna,60,12,0.03335228688773039
2019-12-02,VOX,shap,XGBR,random,36,12,0.03371444757241632
2019-12-02,VOX,shap,XGBR,random,60,12,0.03371444757241632
2019-12-02,XLB,causal,LGBMR,optuna,36,12,0.03459700366111672
2019-12-02,XLB,causal,LGBMR,optuna,60,12,0.03463822523184786
2019-12-02,XLB,causal,LGBMR,random,36,12,0.034520569465218025
2019-12-02,XLB,causal,LGBMR,random,60,12,0.03453637537628697
2019-12-02,XLB,causal,RFR,optuna,36,12,0.03425956394438889
2019-12-02,XLB,causal,RFR,optuna,60,12,0.03426294272903282
2019-12-02,XLB,causal,RFR,random,36,12,0.03439723539568931
2019-12-02,XLB,causal,RFR,random,60,12,0.03410482909163025
2019-12-02,XLB,causal,XGBR,optuna,36,12,0.03449051663941972
2019-12-02,XLB,causal,XGBR,optuna,60,12,0.03432079607830212
2019-12-02,XLB,causal,XGBR,random,36,12,0.034839175184325374
2019-12-02,XLB,causal,XGBR,random,60,12,0.03480490840508452
2019-12-02,XLB,selectkbest,LGBMR,optuna,36,12,0.034326409846989786
2019-12-02,XLB,selectkbest,LGBMR,optuna,60,12,0.034326409846989786
2019-12-02,XLB,selectkbest,LGBMR,random,36,12,0.034326409846989786
2019-12-02,XLB,selectkbest,LGBMR,random,60,12,0.034326409846989786
2019-12-02,XLB,selectkbest,RFR,optuna,36,12,0.03287643196448235
2019-12-02,XLB,selectkbest,RFR,optuna,60,12,0.0324818095981786
2019-12-02,XLB,selectkbest,RFR,random,36,12,0.032350598288061645
2019-12-02,XLB,selectkbest,RFR,random,60,12,0.032350598288061645
2019-12-02,XLB,selectkbest,XGBR,optuna,36,12,0.03434383453161074
2019-12-02,XLB,selectkbest,XGBR,optuna,60,12,0.03432804247568331
2019-12-02,XLB,selectkbest,XGBR,random,36,12,0.03432177875282891
2019-12-02,XLB,selectkbest,XGBR,random,60,12,0.03432177875282891
2019-12-02,XLB,shap,LGBMR,optuna,36,12,0.03478018858752875
2019-12-02,XLB,shap,LGBMR,optuna,60,12,0.03477575511209534
2019-12-02,XLB,shap,LGBMR,random,36,12,0.034326409846989786
2019-12-02,XLB,shap,LGBMR,random,60,12,0.034326409846989786
2019-12-02,XLB,shap,RFR,optuna,36,12,0.03128280182658519
2019-12-02,XLB,shap,RFR,optuna,60,12,0.031189853416407575
2019-12-02,XLB,shap,RFR,random,36,12,0.031786628546151635
2019-12-02,XLB,shap,RFR,random,60,12,0.031786628546151635
2019-12-02,XLB,shap,XGBR,optuna,36,12,0.03434382033725711
2019-12-02,XLB,shap,XGBR,optuna,60,12,0.03401970579136461
2019-12-02,XLB,shap,XGBR,random,36,12,0.03373586925636768
2019-12-02,XLB,shap,XGBR,random,60,12,0.03373586925636768
2019-12-02,XLE,causal,LGBMR,optuna,36,12,0.04629567573126534
2019-12-02,XLE,causal,LGBMR,optuna,60,12,0.04563145701563173
2019-12-02,XLE,causal,LGBMR,random,36,12,0.04492384250842068
2019-12-02,XLE,causal,LGBMR,random,60,12,0.04475685704744941
2019-12-02,XLE,causal,RFR,optuna,36,12,0.04584452181475736
2019-12-02,XLE,causal,RFR,optuna,60,12,0.0473996779109698
2019-12-02,XLE,causal,RFR,random,36,12,0.04998830176661964
2019-12-02,XLE,causal,RFR,random,60,12,0.04591484501893685
2019-12-02,XLE,causal,XGBR,optuna,36,12,0.05151871891679582
2019-12-02,XLE,causal,XGBR,optuna,60,12,0.050293681527703527
2019-12-02,XLE,causal,XGBR,random,36,12,0.04693512969193509
2019-12-02,XLE,causal,XGBR,random,60,12,0.049513411491604875
2019-12-02,XLE,selectkbest,LGBMR,optuna,36,12,0.04496437167930245
2019-12-02,XLE,selectkbest,LGBMR,optuna,60,12,0.04459293556222945
2019-12-02,XLE,selectkbest,LGBMR,random,36,12,0.04437134806902865
2019-12-02,XLE,selectkbest,LGBMR,random,60,12,0.04437134806902865
2019-12-02,XLE,selectkbest,RFR,optuna,36,12,0.05305639165334192
2019-12-02,XLE,selectkbest,RFR,optuna,60,12,0.05336963612132231
2019-12-02,XLE,selectkbest,RFR,random,36,12,0.05184604856825857
2019-12-02,XLE,selectkbest,RFR,random,60,12,0.05184604856825857
2019-12-02,XLE,selectkbest,XGBR,optuna,36,12,0.05082672143027297
2019-12-02,XLE,selectkbest,XGBR,optuna,60,12,0.04907486861831305
2019-12-02,XLE,selectkbest,XGBR,random,36,12,0.05016035565234447
2019-12-02,XLE,selectkbest,XGBR,random,60,12,0.05016035565234447
2019-12-02,XLE,shap,LGBMR,optuna,36,12,0.047639630884941
2019-12-02,XLE,shap,LGBMR,optuna,60,12,0.04771967155043615
2019-12-02,XLE,shap,LGBMR,random,36,12,0.04843632847604276
2019-12-02,XLE,shap,LGBMR,random,60,12,0.04843632847604276
2019-12-02,XLE,shap,RFR,optuna,36,12,0.047708840240482435
2019-12-02,XLE,shap,RFR,optuna,60,12,0.04668884621506766
2019-12-02,XLE,shap,RFR,random,36,12,0.04775176951125297
2019-12-02,XLE,shap,RFR,random,60,12,0.04775176951125297
2019-12-02,XLE,shap,XGBR,optuna,36,12,0.05049884285655109
2019-12-02,XLE,shap,XGBR,optuna,60,12,0.05157368354836597
2019-12-02,XLE,shap,XGBR,random,36,12,0.04707213860059658
2019-12-02,XLE,shap,XGBR,random,60,12,0.04707213860059658
2019-12-02,XLF,causal,LGBMR,optuna,36,12,0.0413667874068299
2019-12-02,XLF,causal,LGBMR,optuna,60,12,0.040900019006122716
2019-12-02,XLF,causal,LGBMR,random,36,12,0.04076954393473332
2019-12-02,XLF,causal,LGBMR,random,60,12,0.04083310726237609
2019-12-02,XLF,causal,RFR,optuna,36,12,0.04185539582237847
2019-12-02,XLF,causal,RFR,optuna,60,12,0.041670626470107386
2019-12-02,XLF,causal,RFR,random,36,12,0.041158753549473466
2019-12-02,XLF,causal,RFR,random,60,12,0.04085129230377166
2019-12-02,XLF,causal,XGBR,optuna,36,12,0.04126857148537361
2019-12-02,XLF,causal,XGBR,optuna,60,12,0.04127184073403909
2019-12-02,XLF,causal,XGBR,random,36,12,0.04267190824979668
2019-12-02,XLF,causal,XGBR,random,60,12,0.04160716788645177
2019-12-02,XLF,selectkbest,LGBMR,optuna,36,12,0.04308182752648256
2019-12-02,XLF,selectkbest,LGBMR,optuna,60,12,0.043480455656021585
2019-12-02,XLF,selectkbest,LGBMR,random,36,12,0.04337596971821659
2019-12-02,XLF,selectkbest,LGBMR,random,60,12,0.04337596971821659
2019-12-02,XLF,selectkbest,RFR,optuna,36,12,0.043441096971339854
2019-12-02,XLF,selectkbest,RFR,optuna,60,12,0.04326039882465006
2019-12-02,XLF,selectkbest,RFR,random,36,12,0.04374813244398504
2019-12-02,XLF,selectkbest,RFR,random,60,12,0.04374813244398504
2019-12-02,XLF,selectkbest,XGBR,optuna,36,12,0.040658068517792766
2019-12-02,XLF,selectkbest,XGBR,optuna,60,12,0.0412682700268344
2019-12-02,XLF,selectkbest,XGBR,random,36,12,0.04376998524478344
2019-12-02,XLF,selectkbest,XGBR,random,60,12,0.04376998524478344
2019-12-02,XLF,shap,LGBMR,optuna,36,12,0.04089343501978364
2019-12-02,XLF,shap,LGBMR,optuna,60,12,0.04092640022595211
2019-12-02,XLF,shap,LGBMR,random,36,12,0.041129014688035245
2019-12-02,XLF,shap,LGBMR,random,60,12,0.041129014688035245
2019-12-02,XLF,shap,RFR,optuna,36,12,0.04155109563462643
2019-12-02,XLF,shap,RFR,optuna,60,12,0.04145216613379598
2019-12-02,XLF,shap,RFR,random,36,12,0.04169256439579863
2019-12-02,XLF,shap,RFR,random,60,12,0.04169256439579863
2019-12-02,XLF,shap,XGBR,optuna,36,12,0.04391050170743341
2019-12-02,XLF,shap,XGBR,optuna,60,12,0.041286404233223176
2019-12-02,XLF,shap,XGBR,random,36,12,0.043322185678156974
2019-12-02,XLF,shap,XGBR,random,60,12,0.043322185678156974
2019-12-02,XLI,causal,LGBMR,optuna,36,12,0.03792773177996171
2019-12-02,XLI,causal,LGBMR,optuna,60,12,0.03798996804598481
2019-12-02,XLI,causal,LGBMR,random,36,12,0.037892809135221785
2019-12-02,XLI,causal,LGBMR,random,60,12,0.0380525855613654
2019-12-02,XLI,causal,RFR,optuna,36,12,0.03611947040873726
2019-12-02,XLI,causal,RFR,optuna,60,12,0.03587222396775851
2019-12-02,XLI,causal,RFR,random,36,12,0.035795844158890346
2019-12-02,XLI,causal,RFR,random,60,12,0.036634431591884876
2019-12-02,XLI,causal,XGBR,optuna,36,12,0.038318326217414114
2019-12-02,XLI,causal,XGBR,optuna,60,12,0.038318551538054774
2019-12-02,XLI,causal,XGBR,random,36,12,0.03763368847495281
2019-12-02,XLI,causal,XGBR,random,60,12,0.037695558766296475
2019-12-02,XLI,selectkbest,LGBMR,optuna,36,12,0.03822839489158086
2019-12-02,XLI,selectkbest,LGBMR,optuna,60,12,0.038252807451195255
2019-12-02,XLI,selectkbest,LGBMR,random,36,12,0.038209783849603635
2019-12-02,XLI,selectkbest,LGBMR,random,60,12,0.038209783849603635
2019-12-02,XLI,selectkbest,RFR,optuna,36,12,0.03629414853593078
2019-12-02,XLI,selectkbest,RFR,optuna,60,12,0.03621116161880091
2019-12-02,XLI,selectkbest,RFR,random,36,12,0.03619523529052175
2019-12-02,XLI,selectkbest,RFR,random,60,12,0.03619523529052175
2019-12-02,XLI,selectkbest,XGBR,optuna,36,12,0.03831567997176925
2019-12-02,XLI,selectkbest,XGBR,optuna,60,12,0.038319618428580164
2019-12-02,XLI,selectkbest,XGBR,random,36,12,0.038272159608700826
2019-12-02,XLI,selectkbest,XGBR,random,60,12,0.038272159608700826
2019-12-02,XLI,shap,LGBMR,optuna,36,12,0.03811008441503953
2019-12-02,XLI,shap,LGBMR,optuna,60,12,0.03820472261216367
2019-12-02,XLI,shap,LGBMR,random,36,12,0.03827510027704145
2019-12-02,XLI,shap,LGBMR,random,60,12,0.03827510027704145
2019-12-02,XLI,shap,RFR,optuna,36,12,0.03673723017489089
2019-12-02,XLI,shap,RFR,optuna,60,12,0.03684270771393019
2019-12-02,XLI,shap,RFR,random,36,12,0.036895982720127535
2019-12-02,XLI,shap,RFR,random,60,12,0.036895982720127535
2019-12-02,XLI,shap,XGBR,optuna,36,12,0.037719285859301524
2019-12-02,XLI,shap,XGBR,optuna,60,12,0.03729660064771645
2019-12-02,XLI,shap,XGBR,random,36,12,0.03711863500331546
2019-12-02,XLI,shap,XGBR,random,60,12,0.03711863500331546
2019-12-02,XLK,causal,LGBMR,optuna,36,12,0.03831916652461269
2019-12-02,XLK,causal,LGBMR,optuna,60,12,0.03852529720777042
2019-12-02,XLK,causal,LGBMR,random,36,12,0.038440309556358146
2019-12-02,XLK,causal,LGBMR,random,60,12,0.03964837131065306
2019-12-02,XLK,causal,RFR,optuna,36,12,0.03850682968254389
2019-12-02,XLK,causal,RFR,optuna,60,12,0.039291556663726974
2019-12-02,XLK,causal,RFR,random,36,12,0.038490065771438646
2019-12-02,XLK,causal,RFR,random,60,12,0.038101860287503266
2019-12-02,XLK,causal,XGBR,optuna,36,12,0.038052670329428905
2019-12-02,XLK,causal,XGBR,optuna,60,12,0.03807387104306928
2019-12-02,XLK,causal,XGBR,random,36,12,0.038311565637587114
2019-12-02,XLK,causal,XGBR,random,60,12,0.03844802236535118
2019-12-02,XLK,selectkbest,LGBMR,optuna,36,12,0.038965232093407715
2019-12-02,XLK,selectkbest,LGBMR,optuna,60,12,0.038970818035917384
2019-12-02,XLK,selectkbest,LGBMR,random,36,12,0.03892130927690204
2019-12-02,XLK,selectkbest,LGBMR,random,60,12,0.03892130927690204
2019-12-02,XLK,selectkbest,RFR,optuna,36,12,0.040850594764441084
2019-12-02,XLK,selectkbest,RFR,optuna,60,12,0.04036854380200691
2019-12-02,XLK,selectkbest,RFR,random,36,12,0.042368539319253155
2019-12-02,XLK,selectkbest,RFR,random,60,12,0.042368539319253155
2019-12-02,XLK,selectkbest,XGBR,optuna,36,12,0.038033237751418605
2019-12-02,XLK,selectkbest,XGBR,optuna,60,12,0.03804859759613745
2019-12-02,XLK,selectkbest,XGBR,random,36,12,0.03894906428158559
2019-12-02,XLK,selectkbest,XGBR,random,60,12,0.03894906428158559
2019-12-02,XLK,shap,LGBMR,optuna,36,12,0.03871753533132548
2019-12-02,XLK,shap,LGBMR,optuna,60,12,0.03906572867773611
2019-12-02,XLK,shap,LGBMR,random,36,12,0.04013362426437273
2019-12-02,XLK,shap,LGBMR,random,60,12,0.04013362426437273
2019-12-02,XLK,shap,RFR,optuna,36,12,0.03968014408866438
2019-12-02,XLK,shap,RFR,optuna,60,12,0.039877023805609244
2019-12-02,XLK,shap,RFR,random,36,12,0.04019289977389131
2019-12-02,XLK,shap,RFR,random,60,12,0.04019289977389131
2019-12-02,XLK,shap,XGBR,optuna,36,12,0.03805309557951081
2019-12-02,XLK,shap,XGBR,optuna,60,12,0.038042543879052496
2019-12-02,XLK,shap,XGBR,random,36,12,0.03848318120864231
2019-12-02,XLK,shap,XGBR,random,60,12,0.03848318120864231
2019-12-02,XLP,causal,LGBMR,optuna,36,12,0.02869112323068801
2019-12-02,XLP,causal,LGBMR,optuna,60,12,0.02842358033863544
2019-12-02,XLP,causal,LGBMR,random,36,12,0.0281191896387962
2019-12-02,XLP,causal,LGBMR,random,60,12,0.028208508970293523
2019-12-02,XLP,causal,RFR,optuna,36,12,0.027150233776223227
2019-12-02,XLP,causal,RFR,optuna,60,12,0.028887290960416964
2019-12-02,XLP,causal,RFR,random,36,12,0.027518049391242992
2019-12-02,XLP,causal,RFR,random,60,12,0.028694286335191464
2019-12-02,XLP,causal,XGBR,optuna,36,12,0.028710601889250356
2019-12-02,XLP,causal,XGBR,optuna,60,12,0.027048841859901092
2019-12-02,XLP,causal,XGBR,random,36,12,0.028141614930153998
2019-12-02,XLP,causal,XGBR,random,60,12,0.028296013911335287
2019-12-02,XLP,selectkbest,LGBMR,optuna,36,12,0.027793199400079162
2019-12-02,XLP,selectkbest,LGBMR,optuna,60,12,0.028154082630916864
2019-12-02,XLP,selectkbest,LGBMR,random,36,12,0.027835444115056934
2019-12-02,XLP,selectkbest,LGBMR,random,60,12,0.027835444115056934
2019-12-02,XLP,selectkbest,RFR,optuna,36,12,0.02963109217347469
2019-12-02,XLP,selectkbest,RFR,optuna,60,12,0.029272294091710963
2019-12-02,XLP,selectkbest,RFR,random,36,12,0.029825475992725323
2019-12-02,XLP,selectkbest,RFR,random,60,12,0.029825475992725323
2019-12-02,XLP,selectkbest,XGBR,optuna,36,12,0.028702080076504828
2019-12-02,XLP,selectkbest,XGBR,optuna,60,12,0.028712075526208684
2019-12-02,XLP,selectkbest,XGBR,random,36,12,0.02803623474865513
2019-12-02,XLP,selectkbest,XGBR,random,60,12,0.02803623474865513
2019-12-02,XLP,shap,LGBMR,optuna,36,12,0.028587057902256723
2019-12-02,XLP,shap,LGBMR,optuna,60,12,0.02869922476413676
2019-12-02,XLP,shap,LGBMR,random,36,12,0.028418677238492358
2019-12-02,XLP,shap,LGBMR,random,60,12,0.028418677238492358
2019-12-02,XLP,shap,RFR,optuna,36,12,0.031378754958590854
2019-12-02,XLP,shap,RFR,optuna,60,12,0.031493428847926386
2019-12-02,XLP,shap,RFR,random,36,12,0.03150758407456642
2019-12-02,XLP,shap,RFR,random,60,12,0.03150758407456642
2019-12-02,XLP,shap,XGBR,optuna,36,12,0.02869609736314333
2019-12-02,XLP,shap,XGBR,optuna,60,12,0.028711218100482893
2019-12-02,XLP,shap,XGBR,random,36,12,0.028840645437456576
2019-12-02,XLP,shap,XGBR,random,60,12,0.028840645437456576
2019-12-02,XLU,causal,LGBMR,optuna,36,12,0.03341050257070925
2019-12-02,XLU,causal,LGBMR,optuna,60,12,0.03341561740938004
2019-12-02,XLU,causal,LGBMR,random,36,12,0.033268526975034976
2019-12-02,XLU,causal,LGBMR,random,60,12,0.033263779736595486
2019-12-02,XLU,causal,RFR,optuna,36,12,0.03572146750847747
2019-12-02,XLU,causal,RFR,optuna,60,12,0.034612192283299786
2019-12-02,XLU,causal,RFR,random,36,12,0.035188481099583085
2019-12-02,XLU,causal,RFR,random,60,12,0.03441687616046399
2019-12-02,XLU,causal,XGBR,optuna,36,12,0.032073023219283445
2019-12-02,XLU,causal,XGBR,optuna,60,12,0.03276515446999273
2019-12-02,XLU,causal,XGBR,random,36,12,0.03562126361174958
2019-12-02,XLU,causal,XGBR,random,60,12,0.03275766330603836
2019-12-02,XLU,selectkbest,LGBMR,optuna,36,12,0.03324702415297661
2019-12-02,XLU,selectkbest,LGBMR,optuna,60,12,0.03324711494423506
2019-12-02,XLU,selectkbest,LGBMR,random,36,12,0.0332365138557251
2019-12-02,XLU,selectkbest,LGBMR,random,60,12,0.0332365138557251
2019-12-02,XLU,selectkbest,RFR,optuna,36,12,0.03889570909039078
2019-12-02,XLU,selectkbest,RFR,optuna,60,12,0.03906650484566085
2019-12-02,XLU,selectkbest,RFR,random,36,12,0.03870897934054082
2019-12-02,XLU,selectkbest,RFR,random,60,12,0.03870897934054082
2019-12-02,XLU,selectkbest,XGBR,optuna,36,12,0.03337027567486502
2019-12-02,XLU,selectkbest,XGBR,optuna,60,12,0.03334469212830483
2019-12-02,XLU,selectkbest,XGBR,random,36,12,0.03406457502252616
2019-12-02,XLU,selectkbest,XGBR,random,60,12,0.03406457502252616
2019-12-02,XLU,shap,LGBMR,optuna,36,12,0.03323210639415776
2019-12-02,XLU,shap,LGBMR,optuna,60,12,0.03324126123288205
2019-12-02,XLU,shap,LGBMR,random,36,12,0.033268526975034976
2019-12-02,XLU,shap,LGBMR,random,60,12,0.033268526975034976
2019-12-02,XLU,shap,RFR,optuna,36,12,0.03465501181628292
2019-12-02,XLU,shap,RFR,optuna,60,12,0.034459682711870485
2019-12-02,XLU,shap,RFR,random,36,12,0.03418248065489792
2019-12-02,XLU,shap,RFR,random,60,12,0.03418248065489792
2019-12-02,XLU,shap,XGBR,optuna,36,12,0.033335326909133725
2019-12-02,XLU,shap,XGBR,optuna,60,12,0.033561278230681536
2019-12-02,XLU,shap,XGBR,random,36,12,0.033784082541042156
2019-12-02,XLU,shap,XGBR,random,60,12,0.033784082541042156
2019-12-02,XLV,causal,LGBMR,optuna,36,12,0.038884103645195844
2019-12-02,XLV,causal,LGBMR,optuna,60,12,0.03925646680311075
2019-12-02,XLV,causal,LGBMR,random,36,12,0.03994509880571045
2019-12-02,XLV,causal,LGBMR,random,60,12,0.039829450189082204
2019-12-02,XLV,causal,RFR,optuna,36,12,0.03673085607586761
2019-12-02,XLV,causal,RFR,optuna,60,12,0.037428562670439584
2019-12-02,XLV,causal,RFR,random,36,12,0.03697234906556638
2019-12-02,XLV,causal,RFR,random,60,12,0.03717482153061366
2019-12-02,XLV,causal,XGBR,optuna,36,12,0.039364245692195626
2019-12-02,XLV,causal,XGBR,optuna,60,12,0.039207278154712644
2019-12-02,XLV,causal,XGBR,random,36,12,0.0373589950758897
2019-12-02,XLV,causal,XGBR,random,60,12,0.03784299283678343
2019-12-02,XLV,selectkbest,LGBMR,optuna,36,12,0.038782128451898296
2019-12-02,XLV,selectkbest,LGBMR,optuna,60,12,0.03840915729136379
2019-12-02,XLV,selectkbest,LGBMR,random,36,12,0.03858582927888826
2019-12-02,XLV,selectkbest,LGBMR,random,60,12,0.03858582927888826
2019-12-02,XLV,selectkbest,RFR,optuna,36,12,0.03738406639322497
2019-12-02,XLV,selectkbest,RFR,optuna,60,12,0.03814273797933339
2019-12-02,XLV,selectkbest,RFR,random,36,12,0.03725538358662627
2019-12-02,XLV,selectkbest,RFR,random,60,12,0.03725538358662627
2019-12-02,XLV,selectkbest,XGBR,optuna,36,12,0.0386910424201945
2019-12-02,XLV,selectkbest,XGBR,optuna,60,12,0.039345720323077205
2019-12-02,XLV,selectkbest,XGBR,random,36,12,0.03875762014809392
2019-12-02,XLV,selectkbest,XGBR,random,60,12,0.03875762014809392
2019-12-02,XLV,shap,LGBMR,optuna,36,12,0.03832114318593738
2019-12-02,XLV,shap,LGBMR,optuna,60,12,0.0382302991376178
2019-12-02,XLV,shap,LGBMR,random,36,12,0.03810129759172666
2019-12-02,XLV,shap,LGBMR,random,60,12,0.03810129759172666
2019-12-02,XLV,shap,RFR,optuna,36,12,0.03860678579461364
2019-12-02,XLV,shap,RFR,optuna,60,12,0.03736460469614292
2019-12-02,XLV,shap,RFR,random,36,12,0.037843266841571466
2019-12-02,XLV,shap,RFR,random,60,12,0.037843266841571466
2019-12-02,XLV,shap,XGBR,optuna,36,12,0.03876536384927823
2019-12-02,XLV,shap,XGBR,optuna,60,12,0.03882269735687076
2019-12-02,XLV,shap,XGBR,random,36,12,0.037787958618625835
2019-12-02,XLV,shap,XGBR,random,60,12,0.037787958618625835
2019-12-02,XLY,causal,LGBMR,optuna,36,12,0.03149825625533931
2019-12-02,XLY,causal,LGBMR,optuna,60,12,0.031930301046937185
2019-12-02,XLY,causal,LGBMR,random,36,12,0.03165875405051141
2019-12-02,XLY,causal,LGBMR,random,60,12,0.03171530652246941
2019-12-02,XLY,causal,RFR,optuna,36,12,0.029976963642792682
2019-12-02,XLY,causal,RFR,optuna,60,12,0.029471494922945894
2019-12-02,XLY,causal,RFR,random,36,12,0.029815376090170386
2019-12-02,XLY,causal,RFR,random,60,12,0.030053745599738994
2019-12-02,XLY,causal,XGBR,optuna,36,12,0.03171191871641558
2019-12-02,XLY,causal,XGBR,optuna,60,12,0.031714021949666195
2019-12-02,XLY,causal,XGBR,random,36,12,0.03100032991373832
2019-12-02,XLY,causal,XGBR,random,60,12,0.03118306320494402
2019-12-02,XLY,selectkbest,LGBMR,optuna,36,12,0.031200689688307436
2019-12-02,XLY,selectkbest,LGBMR,optuna,60,12,0.031141683540390257
2019-12-02,XLY,selectkbest,LGBMR,random,36,12,0.03163873882007341
2019-12-02,XLY,selectkbest,LGBMR,random,60,12,0.03163873882007341
2019-12-02,XLY,selectkbest,RFR,optuna,36,12,0.031141355588819995
2019-12-02,XLY,selectkbest,RFR,optuna,60,12,0.031120506985058256
2019-12-02,XLY,selectkbest,RFR,random,36,12,0.03126404710490922
2019-12-02,XLY,selectkbest,RFR,random,60,12,0.03126404710490922
