n_estimators,learning_rate,num_leaves,feature_fraction,bagging_fraction,max_depth,reg_alpha,reg_lambda,Modelo,Metodo,ETF,date
240,0.011171545881005307,42,0.6803770287581701,0.7797678144255431,13,0.4970599198217721,1.0471010261407503,LGBMR,5,XLK,2023-08-31
100,0.012322034554346831,50,0.6417637144791163,0.6843278925118441,13,0.4788660167814458,1.338200390715229,LGBMR,5,XLF,2023-08-31
201,0.08237308295784292,47,0.6330254733216076,0.6116871449978617,19,0.49834051507494104,1.0628058148855406,LGBMR,5,XLF,2023-08-31
198,0.010036414538595974,46,0.6358578878512633,0.7493434069811928,15,0.38420949004136223,1.3788983423759238,LGBMR,5,XLF,2023-08-31
139,0.04159829139673808,36,0.6739274452118573,0.7998677209749628,19,0.1793167779269069,1.4950352650331253,LGBMR,5,XLP,2023-08-31
170,0.010209611452355922,36,0.6043197752693499,0.7594332746363884,10,0.4166627703885888,1.0188580818827857,LGBMR,5,XLP,2023-08-31
300,0.011803245243228982,50,0.6772694050614569,0.66738410805823,15,0.10260351804816616,1.222925692563646,LGBMR,5,XLP,2023-08-31
109,0.06704936436311984,31,0.7969452861599731,0.6547453257987159,16,0.49394925399736433,1.498075363979896,LGBMR,5,XLY,2023-08-31
109,0.011373032587387588,32,0.7144211309807639,0.7161552603278798,17,0.49680580386580575,1.0820671333967053,LGBMR,5,XLF,2023-08-31
173,0.010016571295959786,42,0.6005257951382462,0.7354052894293821,20,0.43214323506765073,1.3235652684600305,LGBMR,5,XLY,2023-08-31
233,0.012123921893328532,33,0.7998070715087179,0.6728641298517386,18,0.15907123500119352,1.2037060794332215,LGBMR,5,XLV,2023-08-31
295,0.06026565597147346,41,0.6242749246337759,0.7223840648093423,12,0.2712425991724613,1.2091154138491202,LGBMR,5,XLV,2023-08-31
268,0.07547415516916511,46,0.6990863386572341,0.794682801895796,17,0.49266138091453787,1.2535667048580272,LGBMR,5,XLY,2023-08-31
229,0.07087951922209934,44,0.7029409383286033,0.712244509929363,14,0.17727423193209235,1.4941469525193725,LGBMR,5,XLP,2023-08-31
100,0.01161254644636958,41,0.798952603066331,0.6852139915728284,20,0.28664687524473886,1.0979795045116536,LGBMR,5,XLV,2023-08-31
191,0.010298710406329915,35,0.6394772539819217,0.7251543859066292,12,0.2857150663872673,1.302492684489096,LGBMR,5,XLY,2023-08-31
151,0.03681161646349472,46,0.6070662375807782,0.6731623376187561,18,0.1776519461989503,1.0330098354343593,LGBMR,5,XLV,2023-08-31
231,0.02643129110869013,38,0.6752160630158078,0.7757433138340712,14,0.24350247121687418,1.002679389463475,LGBMR,5,XLU,2023-08-31
166,0.0978981814385397,41,0.6189789340737468,0.6736731176096694,11,0.39049911431054274,1.0070281357406952,LGBMR,5,XLU,2023-08-31
141,0.04126701041063678,39,0.7539503385391491,0.6225093601419648,16,0.38747747505365104,1.204073775037898,LGBMR,5,XLU,2023-08-31
105,0.011023595853103581,39,0.6528717467035673,0.7386049163885358,19,0.4991571269954099,1.3635121873436002,LGBMR,5,IYR,2023-08-31
204,0.010415398702766445,48,0.6326990294584268,0.6747642446099086,11,0.49836536924021546,1.4135911942242738,LGBMR,5,IYR,2023-08-31
162,0.07602267855389742,42,0.7548408587693368,0.6554758273275836,13,0.3593872275903067,1.4895545005168336,LGBMR,5,XLU,2023-08-31
151,0.03023508251585328,47,0.6890952131905846,0.7905448986559919,13,0.44538263902445896,1.461184389324432,LGBMR,5,VOX,2023-08-31
107,0.027673157787068175,45,0.6502946928811588,0.6326443308902362,10,0.4770185950993503,1.1122863200996853,LGBMR,5,SPY,2023-08-31
290,0.011146519963776951,50,0.7985377051444135,0.7240273667149333,20,0.495125428836232,1.2126746524501093,LGBMR,5,IYR,2023-08-31
121,0.010740284517731558,42,0.6590531486865169,0.7685269867285305,10,0.4965821425247396,1.0933095722944812,LGBMR,5,SPY,2023-08-31
179,0.07105216514707313,40,0.7214191510679441,0.7411012745794887,16,0.49157613176940573,1.002953072048034,LGBMR,5,VOX,2023-08-31
100,0.010631572203247557,38,0.713962743230974,0.6101288201673256,16,0.4967059830075455,1.496981041859314,LGBMR,5,IYR,2023-08-31
253,0.01619858956928237,47,0.6181853672501137,0.7339365906844825,14,0.44708964265521456,1.1808288073751303,LGBMR,5,VOX,2023-08-31
191,0.09855621923223952,39,0.6017384180638495,0.794780805345144,17,0.49908808060951665,1.3833491807005671,LGBMR,5,SPY,2023-08-31
141,0.029246964675463373,41,0.6461914798970892,0.6630312339523645,12,0.2048064229435939,1.373099478961329,LGBMR,5,VOX,2023-08-31
110,0.03004126058797969,32,0.6562023222468067,0.6605137195604514,12,0.4995316063938516,1.0367472528246928,LGBMR,5,SPY,2023-08-31
171,0.07278021842086552,46,0.6827378748800399,0.7264948713094814,13,0.49077400873495414,1.0814822024024437,LGBMR,5,XLE,2023-09-30
177,0.015108619408961962,39,0.6160308977269879,0.7516087075032195,20,0.4522310187051277,1.4362622721316938,LGBMR,5,XLE,2023-09-30
245,0.07955071354133945,44,0.6027151398953859,0.6619675290438736,10,0.49805848687790133,1.4975786625977796,LGBMR,5,XLE,2023-09-30
151,0.019585666200647285,33,0.6605000118224867,0.6290885541683362,11,0.49679793176966613,1.488672442479243,LGBMR,5,XLB,2023-09-30
285,0.09886770551296681,35,0.6903105957177711,0.6952864678652427,18,0.4984135863790975,1.2429125930488112,LGBMR,5,XLB,2023-09-30
221,0.02013880978666669,32,0.7830075587890253,0.6979862362740543,11,0.493807354387812,1.0028154839718286,LGBMR,5,XLB,2023-09-30
100,0.011213704998973222,38,0.7306698764130839,0.7227085153265234,20,0.49486376274443716,1.4095427939971472,LGBMR,5,XLI,2023-09-30
133,0.01025957095544628,40,0.6344831466292964,0.6017816337447356,19,0.22975069663787556,1.1892925816994215,LGBMR,5,XLI,2023-09-30
103,0.09401318705041345,34,0.7938038676944904,0.6035063345445817,15,0.3899570641050732,1.4564145793107073,LGBMR,5,XLE,2023-09-30
242,0.010911454472418189,37,0.7590460698921966,0.7818279350852824,14,0.46820517485077234,1.121292992765067,LGBMR,5,XLI,2023-09-30
168,0.011115678887812813,31,0.6027473949637314,0.673308278429959,17,0.4987118161263231,1.1754230545629816,LGBMR,5,XLK,2023-09-30
262,0.020178179267341785,35,0.6250215398594491,0.6943359450368669,19,0.4729559467643941,1.243114694514837,LGBMR,5,XLK,2023-09-30
263,0.022026862222992834,49,0.78545655883469,0.665265262964781,12,0.4985084271724153,1.3939441767642151,LGBMR,5,XLK,2023-09-30
137,0.050140904246608685,48,0.6033943280971219,0.7721085474208627,16,0.4978843347192489,1.2480148624628653,LGBMR,5,XLK,2023-09-30
274,0.011521304017199158,36,0.7458458120614643,0.7963187851771608,10,0.49862870099496776,1.1985994763251824,LGBMR,5,XLI,2023-09-30
298,0.01016321745535043,44,0.6047051762184158,0.7960728350187225,18,0.4900451941205662,1.189820504687996,LGBMR,5,XLB,2023-09-30
148,0.01058618810592496,45,0.6688764012681556,0.6845824826535829,12,0.4426091093226482,1.4551355366327086,LGBMR,5,XLF,2023-09-30
148,0.018505493353734657,45,0.6325157512646558,0.6303220961943913,19,0.24473201740619316,1.3453980273421777,LGBMR,5,XLF,2023-09-30
131,0.011614481840853695,50,0.7341183141760874,0.7691247769627259,14,0.4996825162510188,1.1821213402287705,LGBMR,5,XLF,2023-09-30
100,0.010231470200961157,47,0.6480588026538692,0.7547377760803928,17,0.18101747959661435,1.4878206447401165,LGBMR,5,XLP,2023-09-30
183,0.08163925636536502,32,0.7735907362667633,0.6054149074655912,13,0.14753270854464978,1.1446471620040721,LGBMR,5,XLP,2023-09-30
271,0.06051893421134904,41,0.7692634977994883,0.6722568922265035,17,0.1723016444392752,1.0182828628378389,LGBMR,5,XLP,2023-09-30
145,0.01063734267158038,39,0.6042830960363414,0.682791398667253,16,0.4089059414311281,1.2018341833986539,LGBMR,5,XLY,2023-09-30
159,0.02814198034317916,32,0.6489376234182729,0.779822275401115,12,0.49929357395517165,1.0108877923404598,LGBMR,5,XLY,2023-09-30
107,0.07547374452338293,31,0.6502827844073904,0.7091023817608096,19,0.49375126007506165,1.2920631585296256,LGBMR,5,XLY,2023-09-30
137,0.03646103699343235,36,0.7313830911304767,0.6839526484269678,13,0.49550462894367947,1.2656119561634955,LGBMR,5,XLF,2023-09-30
152,0.07069964311524851,40,0.6303203577613127,0.7455253567064125,12,0.25385533360667867,1.299630087894611,LGBMR,5,XLV,2023-09-30
231,0.08027682260198958,43,0.7214274750803665,0.6642117674833832,11,0.10103824600462251,1.1885224529216003,LGBMR,5,XLP,2023-09-30
220,0.09982215663880396,48,0.795178011819466,0.7737557794777602,10,0.17956368770566938,1.2775442820627134,LGBMR,5,XLV,2023-09-30
107,0.011301366587033623,50,0.7020260596152412,0.6568131071644617,13,0.28974573799161013,1.4978123345942596,LGBMR,5,XLY,2023-09-30
300,0.03212583780386379,46,0.6806703915915575,0.6441145139307677,15,0.29192164891090416,1.3860195861073834,LGBMR,5,XLV,2023-09-30
176,0.03999571364699393,48,0.6071938109883478,0.6918332839216552,20,0.25509058621194325,1.4851935022122793,LGBMR,5,XLU,2023-09-30
206,0.02269794358467809,47,0.6952217826700877,0.686803293537846,12,0.23809394131306774,1.3547170924251497,LGBMR,5,XLU,2023-09-30
238,0.0691454680488918,37,0.6694991075175953,0.6656472865020754,16,0.19327491374369282,1.4097068892200892,LGBMR,5,XLV,2023-09-30
278,0.040608400023020824,35,0.6848676315422201,0.7761260968419407,11,0.33557143794098787,1.3343317103636256,LGBMR,5,XLU,2023-09-30
176,0.01100741989103908,50,0.6459112425711682,0.7469874956549538,10,0.48071645181567024,1.342327753964987,LGBMR,5,IYR,2023-09-30
144,0.010167737948141995,31,0.6074407885314526,0.6049223993952397,15,0.41662300112453415,1.0165682568517196,LGBMR,5,IYR,2023-09-30
156,0.01008304728626297,34,0.689279146440675,0.7505834944170204,12,0.29408059799142033,1.482679372571328,LGBMR,5,IYR,2023-09-30
196,0.06085720899731871,33,0.755771308444645,0.6766834600487933,18,0.31991642774468954,1.219391153063713,LGBMR,5,XLU,2023-09-30
167,0.017263491947325245,38,0.6650642538471062,0.7997006222785548,13,0.397788109760813,1.3141059810176332,LGBMR,5,VOX,2023-09-30
294,0.012140475157128138,42,0.7537262726181828,0.602463525732465,17,0.4562351201438701,1.4984137779807138,LGBMR,5,VOX,2023-09-30
176,0.012762774712836891,43,0.6032040081356879,0.6356094115548462,17,0.45281503910007004,1.3079180926509966,LGBMR,5,VOX,2023-09-30
103,0.01080537561535972,31,0.6583720785634597,0.680040932847007,17,0.49781443961744903,1.4058802861989224,LGBMR,5,SPY,2023-09-30
157,0.015085571059935972,33,0.7134915716864262,0.7432407006139361,12,0.44147059336885874,1.1676947937565452,LGBMR,5,SPY,2023-09-30
242,0.010387244280854295,34,0.6877006501903024,0.6836860984653085,10,0.34779769130529675,1.0886969956330732,LGBMR,5,IYR,2023-09-30
162,0.014948468636546686,43,0.7282945682515645,0.6002133999872838,20,0.49948046517223843,1.3468385198383883,LGBMR,5,SPY,2023-09-30
109,0.016361210749499318,50,0.7303760887455465,0.7743341743025425,20,0.47790130273966375,1.0357595038059766,LGBMR,5,SPY,2023-09-30
132,0.07659690124852242,39,0.679329220566346,0.7670881022883591,14,0.363407294001946,1.4198639668193667,LGBMR,5,VOX,2023-09-30
148,0.010576079544156056,38,0.6390524859688202,0.7383476491986564,19,0.4350802888135714,1.0036953148419547,LGBMR,5,XLE,2023-10-31
169,0.012105814069159622,41,0.6522814140527091,0.7164019605569449,19,0.4994083191916887,1.345203677607402,LGBMR,5,XLE,2023-10-31
273,0.07209233122776822,42,0.7573144336672231,0.759529969267754,17,0.49775706145293264,1.0008236579705894,LGBMR,5,XLE,2023-10-31
143,0.0756292103854625,46,0.7391018206750082,0.6178630183493083,11,0.49682294978240105,1.4897394033950926,LGBMR,5,XLB,2023-10-31
267,0.05007380304928742,42,0.6774234231401615,0.7546389910408066,18,0.4990803050872984,1.4307923781269507,LGBMR,5,XLB,2023-10-31
171,0.010865952847261637,36,0.679834056446318,0.6058655145356526,10,0.4915295494044015,1.2582640840983215,LGBMR,5,XLB,2023-10-31
141,0.010880335989262649,45,0.6484303826585651,0.7573259961919458,20,0.42448887887564657,1.1004205736899986,LGBMR,5,XLI,2023-10-31
130,0.01079518366176459,47,0.7118126078676577,0.6632586175662167,14,0.38651731993066063,1.149675172474814,LGBMR,5,XLI,2023-10-31
102,0.010753281321514693,44,0.7922454212572961,0.7581324441006534,18,0.49416449583453204,1.2561287455198076,LGBMR,5,XLI,2023-10-31
100,0.012777109988029584,31,0.7221287570051074,0.6080057913611521,12,0.48293302912059666,1.2451323799821932,LGBMR,5,XLK,2023-10-31
218,0.028373199542304224,40,0.7497686451219447,0.7475070591849792,10,0.41260638920471804,1.2996333825456916,LGBMR,5,XLE,2023-10-31
181,0.012148556686341178,45,0.6708443275883315,0.7810045533540488,12,0.3887690811278241,1.0044297092974328,LGBMR,5,XLK,2023-10-31
101,0.010490932218224652,37,0.6015919782523815,0.6852621674272089,20,0.23782528159095048,1.279060116254073,LGBMR,5,XLB,2023-10-31
152,0.018006667897892716,36,0.764692611446157,0.6174420080411296,10,0.4839495695317313,1.2441375861262718,LGBMR,5,XLK,2023-10-31
128,0.012421701512391817,45,0.6694265607920779,0.6808978311900127,17,0.44401488595203553,1.3883555646085597,LGBMR,5,XLK,2023-10-31
173,0.010823501457446245,45,0.7199210783980226,0.7505138727179389,13,0.4905586436879323,1.1547542687387837,LGBMR,5,XLI,2023-10-31
101,0.01071540009266845,38,0.6501168378550066,0.6239196896188579,16,0.10309643489174164,1.2574995595563754,LGBMR,5,XLF,2023-10-31
155,0.010246882296716744,37,0.6006128441784917,0.6563457032463303,10,0.3589496046841743,1.1272897240958264,LGBMR,5,XLF,2023-10-31
146,0.09932056148838767,36,0.6091359635881484,0.605664452001748,18,0.357021955737043,1.1670421069639227,LGBMR,5,XLP,2023-10-31
238,0.010872935952454801,31,0.6616352582511031,0.796678731012686,20,0.4999890426363808,1.1165344968116013,LGBMR,5,XLF,2023-10-31
137,0.054796082512062,40,0.6698506537496496,0.712205136358314,16,0.108803251911497,1.3603993744530376,LGBMR,5,XLP,2023-10-31
145,0.0879626056012099,46,0.6432059124124583,0.7575366266686754,14,0.4957768023682917,1.190257427439692,LGBMR,5,XLY,2023-10-31
263,0.012342762642544781,42,0.6492950174677671,0.6513985132665343,13,0.4982840645910587,1.484316525938782,LGBMR,5,XLP,2023-10-31
101,0.011246364461096468,46,0.7991897511023032,0.6015780105720101,20,0.43370642602052173,1.1501392787505287,LGBMR,5,XLY,2023-10-31
104,0.010588866517133191,50,0.610200234535001,0.7976414492538981,20,0.49860213425314487,1.1796369990723707,LGBMR,5,XLF,2023-10-31
158,0.013916874224125358,31,0.6022828016127834,0.6054043861117967,16,0.4999180795204856,1.3218217345874186,LGBMR,5,XLY,2023-10-31
163,0.04366581475272132,40,0.6139525501391601,0.6562549301457342,15,0.1991268824082586,1.1454787990370938,LGBMR,5,XLV,2023-10-31
233,0.05142705700743194,43,0.7322964888541186,0.6044508311110975,12,0.11060668831459228,1.004418711668242,LGBMR,5,XLV,2023-10-31
191,0.03164420745057634,33,0.7142396830549635,0.7498162099668181,15,0.49869456851613675,1.4217501060214204,LGBMR,5,XLV,2023-10-31
231,0.08108788419924502,50,0.7064470783027404,0.7531677920826971,17,0.3514519681252187,1.144101386299304,LGBMR,5,XLP,2023-10-31
297,0.01100890886803376,46,0.6441420627022049,0.7422752792758904,11,0.45908390369956903,1.3493311655926283,LGBMR,5,XLY,2023-10-31
172,0.05192182468126132,36,0.6142450589208351,0.7401125472639487,10,0.1615849830150801,1.2094203074952716,LGBMR,5,XLV,2023-10-31
295,0.05273113710714068,38,0.7344270765965821,0.6877626771790816,19,0.2811273729531516,1.3845405312081545,LGBMR,5,XLU,2023-10-31
185,0.012189142652350955,47,0.6720336129519964,0.6441465542146952,12,0.2862804648542477,1.2213700602729622,LGBMR,5,XLU,2023-10-31
193,0.034796373886196,34,0.6011240119826067,0.6467574458919491,13,0.34943154150559635,1.495752593264862,LGBMR,5,XLU,2023-10-31
127,0.010019858334096769,43,0.7276916873320132,0.6772130119408981,20,0.4949533061099171,1.1229336993760828,LGBMR,5,IYR,2023-10-31
101,0.012122932629721325,37,0.6307280954387703,0.7564561299424789,10,0.4963257516076089,1.118110992216135,LGBMR,5,IYR,2023-10-31
161,0.010203229281300767,41,0.6741979042630113,0.6392267410006859,17,0.49441708585604593,1.1193130491676928,LGBMR,5,IYR,2023-10-31
161,0.014145194797643293,48,0.6868511287353858,0.7026785287406085,19,0.3662195732564887,1.480423993336697,LGBMR,5,VOX,2023-10-31
180,0.05161036790296819,44,0.7573868881132324,0.7065150199326367,17,0.33849458011333444,1.158556129905918,LGBMR,5,XLU,2023-10-31
300,0.09967115490035247,50,0.670098025293356,0.7406957478751987,10,0.4929832725437714,1.4782220653896045,LGBMR,5,VOX,2023-10-31
135,0.07504960677555922,38,0.6761780946819005,0.7114272739615538,10,0.48986649578358255,1.4789861153282726,LGBMR,5,VOX,2023-10-31
101,0.010700350181551674,39,0.7944011000427843,0.6845262766480312,20,0.49935767926083235,1.0124050541727372,LGBMR,5,SPY,2023-10-31
232,0.010114174215365278,45,0.7041495971388684,0.7291464788440748,10,0.49877609034234527,1.0729038029472364,LGBMR,5,SPY,2023-10-31
222,0.04416530480244208,37,0.6005998851229606,0.7408683770826731,15,0.4987720394650571,1.0663767078423356,LGBMR,5,SPY,2023-10-31
205,0.01137213972475715,42,0.7488308459570889,0.6883457458862697,13,0.32176731566992184,1.2255086486733215,LGBMR,5,IYR,2023-10-31
253,0.023292711615165107,44,0.6322026949758515,0.6695644361356753,16,0.4986849438717799,1.402683974516829,LGBMR,5,VOX,2023-10-31
204,0.016096306041209953,41,0.6710232969006539,0.6494863503273249,11,0.49809492603036265,1.0177564987655872,LGBMR,5,SPY,2023-10-31
101,0.010373216893352272,43,0.6439385917498697,0.6510109463571816,16,0.4888954758491318,1.317392184675232,LGBMR,5,XLE,2023-11-30
236,0.09821254662550995,39,0.602619778362186,0.7323018107597639,20,0.4975611119880433,1.201585083366881,LGBMR,5,XLE,2023-11-30
193,0.010476430844550522,31,0.6598731072359536,0.7822499046831395,18,0.3775191221698513,1.3591957366886318,LGBMR,5,XLE,2023-11-30
168,0.045616402888693085,45,0.6816485241914726,0.687826577715902,17,0.49717337410766704,1.183723646851797,LGBMR,5,XLB,2023-11-30
100,0.01001883376357899,31,0.7978038193802819,0.6012765836483591,10,0.4869386878081699,1.0809844368080406,LGBMR,5,XLB,2023-11-30
269,0.050858574166711926,47,0.7140836577017368,0.7638022836940798,10,0.49984479839205254,1.4007020114010775,LGBMR,5,XLB,2023-11-30
121,0.013187635135211262,44,0.6610236621147167,0.6813446013011014,18,0.3767773498929943,1.297893248728196,LGBMR,5,XLI,2023-11-30
132,0.011334983702614222,48,0.7983223000992581,0.6427691191450012,17,0.3386023579199665,1.415062819905502,LGBMR,5,XLI,2023-11-30
266,0.043877616051928574,44,0.7998553574693154,0.738947269589195,14,0.4997603162688331,1.4377746255273798,LGBMR,5,XLI,2023-11-30
241,0.010123685544397461,47,0.7357991204340317,0.7287419601714342,15,0.3648349828938629,1.2052900686791195,LGBMR,5,XLE,2023-11-30
232,0.09248518736425537,40,0.630640749802904,0.6944457333630071,13,0.4979112342544093,1.1481572084926004,LGBMR,5,XLK,2023-11-30
240,0.046459483232969,50,0.7941289728912628,0.7873538323117599,15,0.4925705136320189,1.4007952484246131,LGBMR,5,XLK,2023-11-30
203,0.04158328654889729,34,0.624484149868956,0.7058068950861457,15,0.4996872469489189,1.0941755852644488,LGBMR,5,XLK,2023-11-30
156,0.010357271654375819,34,0.7814075640229838,0.7596895509122482,13,0.3466246927434795,1.4968987898497206,LGBMR,5,XLB,2023-11-30
132,0.010816488392878229,31,0.6240931365387716,0.778689033023332,12,0.49924428269685467,1.3504306497636522,LGBMR,5,XLF,2023-11-30
247,0.010032828227866088,36,0.7978699733912221,0.6008218172997378,17,0.4948068482405864,1.1960056260997116,LGBMR,5,XLI,2023-11-30
147,0.0671713319771603,48,0.7185111971618378,0.6282933229302474,11,0.4986840200184062,1.4285140894404278,LGBMR,5,XLK,2023-11-30
162,0.010258576381732108,35,0.7152494311952164,0.7968450894750765,12,0.4997275155661892,1.1315572261633644,LGBMR,5,XLF,2023-11-30
113,0.010971759378399856,34,0.6000302259571502,0.7647012492967283,16,0.2592332683969805,1.1687534457605073,LGBMR,5,XLF,2023-11-30
164,0.0770907497639171,50,0.6749302820099953,0.6765330592119492,20,0.1908105598670475,1.3081800485813864,LGBMR,5,XLP,2023-11-30
216,0.0977494734436653,46,0.7058394631173895,0.7104341242695851,19,0.37217589389028494,1.0356635298731145,LGBMR,5,XLP,2023-11-30
186,0.09598859045867278,49,0.7985346317968663,0.6365132239927527,14,0.4949185471825998,1.2192722429294232,LGBMR,5,XLP,2023-11-30
158,0.013508471216879366,45,0.6314289165420002,0.7678560880481229,11,0.15890927187444845,1.4030713236264358,LGBMR,5,XLF,2023-11-30
208,0.010296966900936032,38,0.6285214792041692,0.7372483284074868,10,0.49629659803115456,1.4074400808500318,LGBMR,5,XLY,2023-11-30
144,0.08962463423106794,47,0.6399491271913952,0.7059131758878512,12,0.3551264848471304,1.4845657035244737,LGBMR,5,XLP,2023-11-30
208,0.01051449950746667,37,0.661809475090403,0.7108546604429226,15,0.491465934572704,1.233981303669821,LGBMR,5,XLY,2023-11-30
257,0.0743494912931029,43,0.603937844989796,0.6360595794461963,15,0.49935498325059335,1.2711804139429834,LGBMR,5,XLY,2023-11-30
248,0.040850687941712954,41,0.6034270846374942,0.7168969199985276,10,0.17273629245133335,1.238909757504949,LGBMR,5,XLV,2023-11-30
290,0.08174136265969821,47,0.6164841769162245,0.6570598764405561,14,0.3047696728642177,1.3411696053387148,LGBMR,5,XLV,2023-11-30
142,0.06479280905252591,49,0.6264299043677967,0.6235893776782492,19,0.3019586883331986,1.0873444366391745,LGBMR,5,XLV,2023-11-30
269,0.09089795213737746,43,0.7543030609087875,0.7066896950699499,11,0.3853684788804546,1.4094430435584595,LGBMR,5,XLU,2023-11-30
221,0.0963155551992629,39,0.6001745254424609,0.606512874596959,18,0.4972350503084853,1.0401869404327673,LGBMR,5,XLY,2023-11-30
245,0.013032577988799986,48,0.7373710427795629,0.7626018898567463,12,0.36311630050787114,1.0790030483413864,LGBMR,5,XLU,2023-11-30
292,0.07706062747996031,35,0.636561773724706,0.7164845604530626,20,0.38857879118445277,1.3036352947672099,LGBMR,5,XLU,2023-11-30
179,0.07934619461410629,37,0.6403641823460325,0.7289253956355222,15,0.16805133366595415,1.3914817933944097,LGBMR,5,XLV,2023-11-30
104,0.010246186309435239,38,0.6021253791906266,0.6374414354707727,12,0.481748681016435,1.4878948699640526,LGBMR,5,IYR,2023-11-30
152,0.06770310521948619,46,0.7624261143705324,0.682996609686544,18,0.3419209050619937,1.4038409293208824,LGBMR,5,XLU,2023-11-30
111,0.013014781304206604,39,0.6460119124349496,0.780967775352198,14,0.4680131807334825,1.2135906382875112,LGBMR,5,IYR,2023-11-30
100,0.01175539094014898,31,0.6960448981253707,0.6014803484292502,10,0.4052424546966831,1.0008594410669656,LGBMR,5,IYR,2023-11-30
266,0.07885579345462647,45,0.6538634523083158,0.7990268671841452,16,0.49894416884832693,1.0066434205531083,LGBMR,5,VOX,2023-11-30
197,0.013723828310144279,50,0.6650634299789405,0.6467658117925472,14,0.4968397069560618,1.009065902667265,LGBMR,5,VOX,2023-11-30
111,0.0182010061367563,43,0.6015809877605957,0.6625833391613533,14,0.4822921299782601,1.4825703808205044,LGBMR,5,VOX,2023-11-30
104,0.013695436564637519,31,0.7295851398046621,0.6052069477571295,12,0.49452234782177334,1.1410408891914958,LGBMR,5,SPY,2023-11-30
186,0.04637636774666077,35,0.6914228665754297,0.771385376187607,16,0.49794202534741017,1.035453806150089,LGBMR,5,SPY,2023-11-30
155,0.010472288624639427,40,0.7822438509464594,0.7888251019640503,17,0.4958641166720231,1.2548141008406,LGBMR,5,IYR,2023-11-30
143,0.04472418608290047,34,0.641128724940122,0.6535133852515892,15,0.4959524064949539,1.0003412221458294,LGBMR,5,SPY,2023-11-30
102,0.027973409411225135,41,0.7123106990872551,0.794425785845426,18,0.47547167988643,1.0074935973848416,LGBMR,5,VOX,2023-11-30
125,0.013304585166942705,42,0.7657284946602387,0.6252667075570156,12,0.4985737643116386,1.0801450574393285,LGBMR,5,SPY,2023-11-30
144,0.016690006674953725,48,0.7461264921688201,0.6410337830993003,18,0.4745675645728678,1.3678215028034362,LGBMR,5,XLE,2023-12-31
181,0.01053488171771422,31,0.7393481865172636,0.6116228481428793,20,0.490966263373669,1.2492650484356127,LGBMR,5,XLE,2023-12-31
101,0.01157903753327941,31,0.6046083041595397,0.7970064910496002,20,0.24595177667303353,1.1645867871943216,LGBMR,5,XLE,2023-12-31
100,0.013234875744083396,39,0.7852755938039385,0.6722994547257428,20,0.49959308999629554,1.0808765535887828,LGBMR,5,XLB,2023-12-31
112,0.010943205466917294,46,0.674260397558559,0.7892767964650531,14,0.4986507780729738,1.2886992915545379,LGBMR,5,XLB,2023-12-31
127,0.011374833560107336,50,0.630245002344061,0.7464732780370266,12,0.3005020173526931,1.1246427428094214,LGBMR,5,XLI,2023-12-31
148,0.010524905297619826,47,0.6913385681377058,0.6753497532658916,17,0.36785310825449163,1.06937035795354,LGBMR,5,XLI,2023-12-31
260,0.034129478722799,44,0.7372713086275424,0.6439394467932916,10,0.4869688454713992,1.2895726382534427,LGBMR,5,XLB,2023-12-31
114,0.02454041725892325,45,0.7555785863200893,0.6391405350895004,12,0.49926199750130795,1.077016927344421,LGBMR,5,XLI,2023-12-31
205,0.010521403847472997,38,0.6009355273414978,0.6065275854681556,14,0.31911019215872266,1.1850007421911446,LGBMR,5,XLE,2023-12-31
140,0.011223640038835858,36,0.6687849819488646,0.6235686489146195,13,0.4192496198110365,1.093502689175343,LGBMR,5,XLB,2023-12-31
255,0.06790333201384693,50,0.7212734178110123,0.6305298313001116,19,0.3628984038162989,1.2094310768938001,LGBMR,5,XLK,2023-12-31
134,0.034466261653927535,31,0.7765664257044148,0.6728989602077524,19,0.4993380686342954,1.3329845902422697,LGBMR,5,XLI,2023-12-31
273,0.027563421351995097,38,0.6015644223633805,0.6944243940236775,17,0.4954793213515373,1.1594870072495296,LGBMR,5,XLK,2023-12-31
250,0.01002164448215276,36,0.7380597513896511,0.7200773383712611,16,0.4952116752590222,1.2551509856808856,LGBMR,5,XLK,2023-12-31
129,0.010330592532513934,44,0.6484949574490417,0.7453976068418015,14,0.38648428470301077,1.234702486356114,LGBMR,5,XLF,2023-12-31
100,0.01080550710828252,37,0.7149591624766273,0.6322830377439734,20,0.10266671394648932,1.008493602485495,LGBMR,5,XLF,2023-12-31
104,0.01062205802466152,41,0.7102931668074506,0.6663676391531009,17,0.35802374978625456,1.476371835248511,LGBMR,5,XLF,2023-12-31
297,0.09886113153167089,40,0.7245892938101468,0.7891361701280516,12,0.4990296667615829,1.1281866453623022,LGBMR,5,XLK,2023-12-31
123,0.011822177068367001,37,0.6192881160606456,0.6071034073394727,10,0.4899937022295254,1.2102504188279504,LGBMR,5,XLP,2023-12-31
152,0.054913332445969576,41,0.7369986005321307,0.7523333210718528,10,0.10264400577889882,1.489040686968302,LGBMR,5,XLP,2023-12-31
294,0.05450590899366254,49,0.7322507045650923,0.7786568318157174,17,0.3881669337295909,1.1043078129591515,LGBMR,5,XLP,2023-12-31
100,0.01211157671426788,44,0.6011109604451048,0.6549956676787799,20,0.3376393139082328,1.0053729662874775,LGBMR,5,XLF,2023-12-31
