XLY,2019-03-01 00:00:00,causal,skewness_12m,bollinger_high_12,FEDFUNDS,bollinger_high_3,bollinger_low_6,adl,ADX_12m,BOPGSTB,kurtosis_12m,RSI_3m
XLV,2019-03-01 00:00:00,causal,ROC_24m,bollinger_low_3,skewness_12m,skewness_3m,skewness_24m,bollinger_high_3,week_of_year,ROC_6m,ROC_3m,momentum_diff_RSI_12m_24m
XLY,2019-03-01 00:00:00,selectkbest,MACD_3m,MACD_6m,MACD_12m,RSI_24m,MACD_24m,MACD_48m,ADX_48m,momentum_diff_ROC_12m_24m,momentum_diff_ROC_24m_48m,momentum_diff_ADX_24m_48m
IYR,2019-03-01 00:00:00,causal,obv,RSI_3m,week_of_year,bollinger_low_6,ADX_6m,ADX_12m,momentum_diff_ROC_3m_6m,ROC_12m,BOPGSTB,FEDFUNDS
XLU,2019-03-01 00:00:00,shap,MACD_3m,price_oscillator,momentum_diff_ROC_24m_48m,volume,momentum_diff_RSI_6m_12m,week_of_year,ROC_24m,bollinger_low_6,momentum_diff_ROC_3m_6m,momentum_diff_RSI_3m_6m
VOX,2019-03-01 00:00:00,shap,low,momentum_diff_ROC_6m_12m,skewness_6m,obv,PPIACO,ROC_6m,skewness_3m,UMCSENT,RSI_24m,MACD_3m
XLV,2019-03-01 00:00:00,selectkbest,ROC_3m,RSI_6m,ROC_6m,RSI_12m,RSI_24m,ROC_24m,momentum_diff_ROC_3m_6m,momentum_diff_RSI_6m_12m,momentum_diff_RSI_12m_24m,bollinger_high_3
XLP,2019-03-01 00:00:00,selectkbest,MACD_3m,ADX_3m,MACD_6m,MACD_12m,MACD_24m,MACD_48m,momentum_diff_ADX_6m_12m,bollinger_low_3,bollinger_low_6,obv
XLU,2019-03-01 00:00:00,causal,ADX_3m,BOPGSTB,price_oscillator,RSI_12m,ADX_6m,week_of_year,skewness_3m,adl,RSI_6m,momentum_diff_RSI_6m_12m
IYR,2019-03-01 00:00:00,shap,obv,ADX_6m,RSI_12m,BOPGSTB,momentum_diff_ADX_3m_6m,momentum_diff_RSI_3m_6m,skewness_6m,skewness_3m,momentum_diff_ROC_3m_6m,FEDFUNDS
IYR,2019-03-01 00:00:00,selectkbest,RSI_3m,PPO_3m,RSI_6m,PPO_6m,PPO_12m,RSI_24m,PPO_24m,PPO_48m,bollinger_low_6,bollinger_low_12
VOX,2019-03-01 00:00:00,causal,low,skewness_6m,momentum_diff_ROC_6m_12m,bollinger_low_6,RSI_6m,adl,obv,ROC_24m,PPO_3m,PPIACO
XLU,2019-03-01 00:00:00,selectkbest,ADX_3m,RSI_6m,RSI_12m,RSI_24m,MACD_24m,MACD_48m,momentum_diff_RSI_3m_6m,momentum_diff_RSI_6m_12m,momentum_diff_RSI_12m_24m,momentum_diff_ADX_12m_24m
SPY,2019-03-01 00:00:00,shap,volume,obv,momentum_diff_ROC_24m_48m,kurtosis_6m,ROC_3m,kurtosis_24m,open,bollinger_low_3,bollinger_low_6,RSI_24m
VOX,2019-03-01 00:00:00,selectkbest,open,high,low,skewness_6m,MACD_3m,MACD_6m,MACD_12m,MACD_24m,MACD_48m,bollinger_low_12
SPY,2019-03-01 00:00:00,causal,momentum_diff_ROC_24m_48m,T10Y2Y,bollinger_low_12,bollinger_low_6,kurtosis_12m,TB3MS,skewness_3m,price_oscillator,volume,RSI_24m
SPY,2019-03-01 00:00:00,selectkbest,skewness_3m,ROC_6m,RSI_24m,ADX_24m,ADX_48m,momentum_diff_ROC_3m_6m,momentum_diff_ROC_6m_12m,momentum_diff_ROC_24m_48m,momentum_diff_ADX_24m_48m,bollinger_low_6
XLE,2019-04-01 00:00:00,shap,high,price_oscillator,momentum_diff_ADX_3m_6m,momentum_diff_ROC_3m_6m,ADX_6m,skewness_6m,open,momentum_diff_RSI_24m_48m,PPIACO,bollinger_high_6
XLI,2019-04-01 00:00:00,shap,adl,momentum_diff_ADX_6m_12m,RSI_6m,month,week_of_year,bollinger_low_24,open,bollinger_low_6,RSI_12m,kurtosis_6m
XLB,2019-04-01 00:00:00,shap,obv,ADX_3m,momentum_diff_ADX_6m_12m,PPIACO,momentum_diff_RSI_3m_6m,RSI_3m,bollinger_low_6,UMCSENT,momentum_diff_ROC_3m_6m,skewness_3m
XLI,2019-04-01 00:00:00,causal,kurtosis_12m,ADX_24m,RSI_3m,PPIACO,momentum_diff_RSI_12m_24m,volume,skewness_6m,T10Y2Y,momentum_diff_ROC_3m_6m,ROC_3m
XLE,2019-04-01 00:00:00,causal,high,price_oscillator,skewness_3m,momentum_diff_ADX_3m_6m,ADX_6m,RSI_6m,volume,month,momentum_diff_ROC_3m_6m,kurtosis_6m
XLF,2019-04-01 00:00:00,causal,momentum_diff_ROC_3m_6m,obv,kurtosis_12m,skewness_6m,bollinger_low_6,kurtosis_6m,price_oscillator,PPO_3m,skewness_12m,bollinger_high_3
XLK,2019-04-01 00:00:00,causal,bollinger_high_12,volume,price_oscillator,kurtosis_12m,bollinger_high_6,obv,ROC_24m,momentum_diff_ROC_24m_48m,PPIACO,month
XLB,2019-04-01 00:00:00,causal,ADX_3m,bollinger_low_6,skewness_3m,BOPGSTB,price_oscillator,momentum_diff_ROC_3m_6m,ROC_3m,bollinger_low_12,RSI_3m,PPIACO
XLK,2019-04-01 00:00:00,shap,obv,volume,momentum_diff_ROC_24m_48m,CPIAUCSL,ROC_24m,bollinger_high_6,ADX_48m,skewness_12m,PPO_3m,kurtosis_12m
XLE,2019-04-01 00:00:00,selectkbest,open,high,low,skewness_3m,PPO_12m,PPO_24m,PPO_48m,ROC_48m,momentum_diff_ROC_3m_6m,momentum_diff_ADX_3m_6m
XLB,2019-04-01 00:00:00,selectkbest,open,high,low,skewness_3m,ROC_3m,ADX_24m,ADX_48m,momentum_diff_ROC_3m_6m,bollinger_low_6,obv
XLP,2019-04-01 00:00:00,shap,momentum_diff_ROC_6m_12m,obv,bollinger_low_12,open,volume,ROC_3m,BOPGSTB,bollinger_high_6,PPO_3m,ADX_3m
XLF,2019-04-01 00:00:00,shap,kurtosis_12m,open,momentum_diff_ROC_3m_6m,obv,week_of_year,PPIACO,bollinger_high_24,momentum_diff_ADX_6m_12m,ROC_24m,bollinger_high_3
XLI,2019-04-01 00:00:00,selectkbest,kurtosis_6m,ROC_12m,RSI_24m,ROC_24m,ADX_24m,ROC_48m,ADX_48m,momentum_diff_RSI_12m_24m,momentum_diff_ROC_24m_48m,price_oscillator
XLK,2019-04-01 00:00:00,selectkbest,ROC_3m,ROC_6m,ROC_24m,ADX_48m,momentum_diff_ROC_3m_6m,momentum_diff_ROC_6m_12m,momentum_diff_ADX_12m_24m,momentum_diff_ROC_24m_48m,momentum_diff_ADX_24m_48m,bollinger_low_6
