date,ETF,Predict_rend,TB3MS,Alfa,Accion,All,Inversion,open,high,low,close,volume,dividend,split,shares_owned,capital,valor_final
2023-01-03,XLY,0.008927713,4.25,7.918430492281914e-05,1,0,0.49451111471705433,128.53473994865843,128.90077696963428,125.468038343707,127.01128387451172,4783500,0.0,0.0,560,0,71126.31896972656
2023-02-01,IYR,0.005151399,4.54,-0.003960419911891222,-1,0,0.0,89.15498530582336,90.68230130609658,88.13999014976496,90.08297729492188,9861300,0.0,0.0,0,0,0.0
2023-02-01,SPY,0.008283472,4.54,-0.0008283471688628197,-1,0,0.0,397.9072318497281,406.2147859464062,395.0987896139271,403.396484375,101459200,0.0,0.0,0,0,0.0
2023-02-01,VOX,0.0044805477,4.54,-0.004631271120160818,-1,0,0.0,92.93938112066564,95.06911472934384,92.31820286281912,94.63528442382812,462400,0.0,0.0,0,0,0.0
2023-02-01,XLB,0.007950759,4.54,-0.0011610602959990501,-1,0,0.0,82.11569227129053,83.81342424511088,81.57904921780704,83.14018249511719,7223600,0.0,0.0,0,0,0.0
2023-02-01,XLE,0.005633171,4.54,-0.0034786476753652096,-1,0,0.0,85.64734762583305,86.01094673301235,83.24566043587933,84.35560607910156,23483600,0.0,0.0,0,0,0.0
2023-02-01,XLF,0.0037640703,4.54,-0.0053477485198527575,-1,0,0.0,35.372045726228166,36.05641440467582,35.29383045805849,35.743560791015625,51418700,0.0,0.0,0,0,0.0
2023-02-01,XLI,0.008308797,4.54,-0.000803021714091301,-1,0,0.0,99.36249553394906,101.2137874443725,98.91191730172814,100.48893737792967,16673700,0.0,0.0,0,0,0.0
2023-02-01,XLK,0.011893675,4.54,0.0027818558737635612,1,0,0.30838492538434736,134.46983248550083,138.83471141263303,133.82648955907518,137.73606872558594,9426400,0.0,0.0,288,0,39667.98779296875
2023-02-01,XLP,0.0082992595,4.54,-0.0008125593885779381,-1,0,0.0,71.25211631118198,72.19982685521514,70.9426611621494,71.88069915771484,15447600,0.0,0.0,0,0,0.0
2023-02-01,XLU,0.007556211,4.54,-0.0015556076541543007,-1,0,0.0,65.99590324986053,66.89811099770189,65.52559559840518,66.42781066894531,15472300,0.0,0.0,0,0,0.0
2023-02-01,XLV,0.009360594,4.54,0.0002487748861312866,1,0,0.12083019383501468,130.69760547514818,132.11865472690425,129.7175694457767,131.31503295898438,11843000,0.0,0.0,0,0,0.0
2023-02-01,XLY,0.0095213745,4.54,0.000409555621445179,1,0,0.5707848807806378,146.71737761092342,151.07013747440283,145.20380865170566,149.89291381835938,6956900,0.0,0.0,560,0,83940.03173828125
2023-03-01,IYR,0.004783157,4.65,-0.0041245209984481345,-1,0,0.0,83.5386899913404,83.76102486219149,82.4077004472897,83.01669311523438,7388100,0.0,0.0,0,0,0.0
2023-03-01,SPY,0.008097889,4.65,-0.000809788890182973,-1,0,0.0,388.2838538532452,389.54078426560153,386.29044007503353,387.62591552734375,99706800,0.0,0.0,0,0,0.0
2023-03-01,VOX,0.004227821,4.65,-0.004679857008159162,-1,0,0.0,89.27149259285636,89.80392783963322,88.74891934764106,88.86723327636719,574500,0.0,0.0,0,0,0.0
2023-03-01,XLB,0.007722024,4.65,-0.001185653917491437,-1,0,0.0,80.01791810512451,81.24730640697365,80.00815892823245,80.46674346923828,7740800,0.0,0.0,0,0,0.0
2023-03-01,XLE,0.0052088927,4.65,-0.0036987850442528735,-1,0,0.0,80.14546798783502,82.06872427120209,79.84884059723912,81.65727996826172,18547000,0.0,0.0,0,0,0.0
2023-03-01,XLF,0.0036153242,4.65,-0.005292353639379145,-1,0,0.0,34.76589639601104,34.961427130363845,34.668127299324944,34.80500030517578,32790300,0.0,0.0,0,0,0.0
2023-03-01,XLI,0.008214549,4.65,-0.0006931286305189143,-1,0,0.0,98.81395994573136,99.81307437939095,98.63764607350576,99.29393005371094,10365100,0.0,0.0,0,0,0.0
2023-03-01,XLK,0.011850485,4.65,0.0029428068548440923,1,0,0.24855223699972304,135.18248270984012,135.40023282563402,133.71763065121908,134.13333129882812,7534700,0.0,0.0,288,0,38630.3994140625
2023-03-01,XLP,0.008124702,4.65,-0.0007829761132597934,-1,0,0.0,69.44374168171203,69.52110732269108,68.59274176492313,69.14395904541016,10475000,0.0,0.0,0,0,0.0
2023-03-01,XLU,0.007180129,4.65,-0.0017275486141443263,-1,0,0.0,62.060715549945655,62.11830124754375,61.072118358772975,61.36005783081055,23638000,0.0,0.0,0,0,0.0
2023-03-01,XLV,0.009047787,4.65,0.00014010891318321124,1,0,0.5046557291785202,124.03336097389676,124.69978579170048,123.88636154702084,124.42537689208984,11101000,0.0,0.0,0,0,0.0
2023-03-01,XLY,0.009349056,4.65,0.0004413777962326993,1,0,0.24679203382175666,143.46272412816768,143.9375654784221,141.335802591629,142.1667938232422,6344400,0.0,0.0,560,0,79613.40454101562
2023-04-03,IYR,0.0046674837,4.69,-0.004393616411834956,-1,0,0.0,82.4395014720435,83.03252204286036,81.44789014309448,81.88536834716797,16471000,0.0,0.0,0,0,0.0
2023-04-03,SPY,0.008237364,4.69,-0.0008237363770604144,-1,0,0.0,403.0138936861613,405.4979112214065,402.609742604284,405.08392333984375,67391100,0.0,0.0,0,0,0.0
2023-04-03,VOX,0.0045322464,4.69,-0.00452885376289487,-1,0,0.0,95.0490473259081,95.97886666137268,94.890784540342,95.87995147705078,218600,0.0,0.0,0,0,0.0
2023-04-03,XLB,0.00763801,4.69,-0.0014230899512767802,-1,0,0.0,79.19979598285053,79.74856723450843,78.95480774886789,79.54277801513672,8064300,0.0,0.0,0,0,0.0
2023-04-03,XLE,0.0051862216,4.69,-0.0038748785853385936,-1,0,0.0,83.4569954648075,84.24979795616562,83.02192371548638,83.7083740234375,31226100,0.0,0.0,0,0,0.0
2023-04-03,XLF,0.0031117196,4.69,-0.005949380528181792,-1,0,0.0,31.55857422444628,31.77473004897641,31.460323621307275,31.64700126647949,51213500,0.0,0.0,0,0,0.0
2023-04-03,XLI,0.008206047,4.69,-0.0008550530299544345,-1,0,0.0,99.29805796661456,100.0947218459274,98.97348842178184,99.69147491455078,11174100,0.0,0.0,0,0,0.0
2023-04-03,XLK,0.0122967595,4.69,0.0032356593757867803,1,0,0.3736111115514984,148.88216600375813,149.76500323545864,148.16795890215818,149.55670166015625,10571100,0.0,0.0,288,0,43072.330078125
2023-04-03,XLP,0.008287337,4.69,-0.0007737634703516971,-1,0,0.0,72.64409849384495,73.12994718577964,72.37202441251554,72.97447204589844,9607700,0.0,0.0,0,0,0.0
2023-04-03,XLU,0.0073774257,4.69,-0.0016836744733154784,-1,0,0.0,65.20604883526761,65.48644345530899,64.63558878023983,65.00300598144531,12035700,0.0,0.0,0,0,0.0
2023-04-03,XLV,0.009111405,4.69,5.030520260333911e-05,1,0,0.051882050869792105,127.46872088812772,128.94450882371888,127.1145311830862,128.79693603515625,8937300,0.0,0.0,0,0,0.0
2023-04-03,XLY,0.009452213,4.69,0.0003911124542355527,1,0,0.5745068375787094,147.04601866853054,147.7406118436662,146.00412133532924,147.0261688232422,5669200,0.0,0.0,560,0,82334.65454101562
2023-05-01,IYR,0.0046895705,4.92,-0.004414838459342719,-1,0,0.0,82.98391448002808,83.49916018130747,82.43950504728338,82.55615997314453,4390000,0.0,0.0,0,0,0.0
2023-05-01,SPY,0.008276735,4.92,-0.0008276735432446013,-1,0,0.0,409.539389459927,411.65869334497705,409.3422323200338,409.5788269042969,62122300,0.0,0.0,0,0,0.0
2023-05-01,VOX,0.004626187,4.92,-0.004478221945464612,-1,0,0.0,97.69012897223251,98.14514485839314,97.27467312248164,97.76925659179688,103500,0.0,0.0,0,0,0.0
2023-05-01,XLB,0.007591658,4.92,-0.0015127511695027362,-1,0,0.0,79.03321180531064,79.41539288135361,78.74902453504443,78.8960189819336,4208200,0.0,0.0,0,0,0.0
2023-05-01,XLE,0.005301293,4.92,-0.003803115990012885,-1,0,0.0,81.27195896414814,82.25813250426651,80.94323936834103,81.37831115722656,13910700,0.0,0.0,0,0,0.0
2023-05-01,XLF,0.003256503,4.92,-0.005847905948758126,-1,0,0.0,32.678643220103766,32.845673720720754,32.46249117250852,32.501792907714844,31950600,0.0,0.0,0,0,0.0
2023-05-01,XLI,0.008103669,4.92,-0.001000740285962821,-1,0,0.0,98.36370495110016,99.44559599243544,98.35386746328857,98.88497924804688,8551100,0.0,0.0,0,0,0.0
2023-05-01,XLK,0.01222784,4.92,0.0031234308145940293,1,0,0.52599673859823,149.4972037723163,150.42962663160185,149.25912966628735,149.70550537109375,4097200,0.0,0.0,288,0,43115.185546875
2023-05-01,XLP,0.008429476,4.92,-0.0006749329157173644,-1,0,0.0,75.12191658186455,75.6174842851935,75.1024858976091,75.3065414428711,10860800,0.0,0.0,0,0,0.0
2023-05-01,XLU,0.0074349833,4.92,-0.001669425703585149,-1,0,0.0,66.54034183525668,67.4588701985057,66.48233169175461,66.81106567382812,10508100,0.0,0.0,0,0,0.0
2023-05-01,XLV,0.009223848,4.92,0.000119438674300908,1,0,0.16276299919415152,131.56156803374438,132.58477433212286,131.30577021227234,132.05349731445312,6793900,0.0,0.0,0,0,0.0
2023-05-01,XLY,0.00934662,4.92,0.00024221120402216807,1,0,0.31124026220761847,146.36135086148585,146.6788878395077,145.0614660323263,145.26983642578125,4273900,0.0,0.0,560,0,81351.1083984375
2023-06-01,IYR,0.004442305,5.14,-0.004639603011310101,-1,0,0.0,79.8049333916173,80.36879025066519,79.09525787680028,79.9896469116211,6137700,0.0,0.0,0,0,0.0
2023-06-01,SPY,0.00825628,5.14,-0.0008256279863417156,-1,0,0.0,412.12199988483366,416.8830712330599,410.8405686768237,415.79876708984375,88865000,0.0,0.0,0,0,0.0
2023-06-01,VOX,0.0047411085,5.14,-0.00434079933911562,-1,0,0.0,100.69719484584752,101.80505695941235,100.31142035319624,101.57755279541016,163200,0.0,0.0,0,0,0.0
2023-06-01,XLB,0.007169053,5.14,-0.0019128548912703998,-1,0,0.0,73.88845143247894,74.71160829401282,73.55526355296708,74.49601745605469,7279800,0.0,0.0,0,0,0.0
2023-06-01,XLE,0.0047078044,5.14,-0.00437410343438387,-1,0,0.0,74.2237505581575,75.80936313100977,73.7210007494596,74.96821594238281,25811800,0.0,0.0,0,0,0.0
2023-06-01,XLF,0.0030045467,5.14,-0.006077361106872559,-1,0,0.0,31.381720026335557,31.60769752364551,31.165564215499053,31.53892135620117,48643400,0.0,0.0,0,0,0.0
2023-06-01,XLI,0.0078870645,5.14,-0.001194843370467425,-1,0,0.0,95.48193500509088,96.69168335591814,95.1573654460672,96.47530364990234,12573600,0.0,0.0,0,0,0.0
2023-06-01,XLK,0.012619826,5.14,0.0035379181616008275,1,0,0.5172737721500216,162.44213877735802,165.30888094679645,161.91640515409034,164.61451721191406,8709700,0.0,0.0,288,0,47408.98095703125
2023-06-01,XLP,0.008040886,5.14,-0.0010410214774310596,-1,0,0.0,70.59381568397868,70.67155325310789,70.19541620228843,70.55494689941406,13836100,0.0,0.0,0,0,0.0
2023-06-01,XLU,0.0070701223,5.14,-0.0020117855630815036,-1,0,0.0,62.89522107500909,62.98223628334149,61.92834608462722,62.31509017944336,18653200,0.0,0.0,0,0,0.0
2023-06-01,XLV,0.008940245,5.14,-0.0001416628248989589,-1,0,0.0,125.88469925188224,126.83904325230895,124.91068138308115,126.59307861328124,9751900,0.0,0.0,0,0,0.0
2023-06-01,XLY,0.009429479,5.14,0.00034757116809487273,1,0,0.48272622784997843,150.3106285307909,152.96001534271082,149.26873109799163,152.21580505371094,5084400,0.0,0.0,560,0,85240.85083007812
2023-07-03,IYR,0.0047241505,5.16,-0.004685114696621896,-1,0,0.0,84.43055318708409,85.66125691475874,84.07892142145249,85.25102233886719,3903200,0.0,0.0,0,0,0.0
2023-07-03,SPY,0.0085538775,5.16,-0.0008553877472877516,-1,0,0.0,438.2193466983747,439.3670091615139,437.9324159857408,439.0801086425781,32793400,0.0,0.0,0,0,0.0
2023-07-03,VOX,0.004981202,5.16,-0.004428063146770002,-1,0,0.0,105.25491843648422,105.88964080810548,105.07640229656027,105.88964080810548,67300,0.0,0.0,0,0,0.0
2023-07-03,XLB,0.007700142,5.16,-0.0017091232351958766,-1,0,0.0,81.56761297625785,82.26679116357559,81.42974727808911,81.91227722167969,3932800,0.0,0.0,0,0,0.0
2023-07-03,XLE,0.0050466703,5.16,-0.004362594895064832,-1,0,0.0,79.36411805733735,79.94932572757267,79.06175493201567,79.35436248779297,9769900,0.0,0.0,0,0,0.0
2023-07-03,XLF,0.0033380534,5.16,-0.006071211863309146,-1,0,0.0,33.2693939718267,33.55560444269301,33.22004824767259,33.456912994384766,19128000,0.0,0.0,0,0,0.0
2023-07-03,XLI,0.008427753,5.16,-0.0009815121069550528,-1,0,0.0,105.5705955425468,106.20257678282056,105.1361056146796,105.99520111083984,6786800,0.0,0.0,0,0,0.0
2023-07-03,XLK,0.01287134,5.16,0.0034620746970176683,1,0,0.6096175346347258,172.79231241092302,172.87183666588152,171.57959406628234,172.454345703125,3091100,0.0,0.0,288,0,49666.8515625
2023-07-03,XLP,0.008146237,5.16,-0.0012630285695195212,-1,0,0.0,72.47442819980475,73.149658203125,72.27871303718824,73.149658203125,12817100,0.0,0.0,0,0,0.0
2023-07-03,XLU,0.007117245,5.16,-0.002292020339518787,-1,0,0.0,63.644776260573934,64.28804269046535,63.43035163860868,64.25880432128906,8164600,0.0,0.0,0,0,0.0
2023-07-03,XLV,0.009119366,5.16,-0.00028989892452955385,-1,0,0.0,130.74971584148588,130.74971584148588,129.49506763533572,130.0482940673828,5240300,0.0,0.0,0,0,0.0
2023-07-03,XLY,0.010007438,5.16,0.0005981730297207818,1,0,0.39038246536527427,170.52830950930178,171.82087163322137,170.52830950930178,170.87631225585938,4651600,0.0,0.0,560,0,95690.73486328125
2023-08-01,IYR,0.0047970447,5.25,-0.004763284604996443,-1,0,0.0,85.78824108773725,86.16917426507666,85.43660931603378,85.83707427978516,6867100,0.0,0.0,0,0,0.0
2023-08-01,SPY,0.008691208,5.25,-0.0008691208437085155,-1,0,0.0,451.4276439799982,452.3972542135991,450.6559232450745,451.6354370117188,55291500,0.0,0.0,0,0,0.0
2023-08-01,VOX,0.0052889124,5.25,-0.004271416831761599,-1,0,0.0,111.01701785541148,111.5922298014309,110.54097229452944,111.2451171875,209900,0.0,0.0,0,0,0.0
2023-08-01,XLB,0.007851163,5.25,-0.0017091663554310802,-1,0,0.0,83.99997628359107,84.38403183234885,83.7045454708,84.03936004638672,7536700,0.0,0.0,0,0,0.0
2023-08-01,XLE,0.0054528373,5.25,-0.004107491951435805,-1,0,0.0,84.98212541048426,85.16744403567509,84.00677675801829,84.9236068725586,17883000,0.0,0.0,0,0,0.0
2023-08-01,XLF,0.0035916585,5.25,-0.00596867073327303,-1,0,0.0,34.7991327538315,34.89782796341556,34.68070226716793,34.868221282958984,26480300,0.0,0.0,0,0,0.0
2023-08-01,XLI,0.008544491,5.25,-0.0010158386081457142,-1,0,0.0,108.85886753597256,109.72784736929472,108.6811223458667,109.36248016357422,9003600,0.0,0.0,0,0,0.0
2023-08-01,XLK,0.012943481,5.25,0.0033831518143415448,1,0,0.5122739654888955,176.70879016489977,177.96126302064738,176.24159465896287,177.58352661132812,4422900,0.0,0.0,288,0,51144.0556640625
2023-08-01,XLP,0.008221613,5.25,-0.0013387160375714306,-1,0,0.0,74.0303961204725,74.34354488039901,73.66831483372249,73.7270278930664,9376700,0.0,0.0,0,0,0.0
2023-08-01,XLU,0.0072199935,5.25,-0.00234033577144146,-1,0,0.0,65.29192664152416,65.63305330857425,64.53169937324007,64.57068634033203,13459800,0.0,0.0,0,0,0.0
2023-08-01,XLV,0.0091288,5.25,-0.0004315296187996868,-1,0,0.0,132.2216790018665,132.7057596264858,131.51038362761665,131.83639526367188,10555300,0.0,0.0,0,0,0.0
2023-08-01,XLY,0.010081132,5.25,0.0005208026617765423,1,0,0.4877260345111045,171.88054483906654,172.119176620721,170.6675264990323,170.78684997558594,3450100,0.0,0.0,560,0,95640.63598632812
2023-09-01,IYR,0.004664894,5.3,-0.004794465843588114,-1,0,0.0,83.72729099799287,84.09845455564901,83.14124052989098,83.40496063232422,5769900,0.0,0.0,0,0,0.0
2023-09-01,SPY,0.008599418,5.3,-0.0008599418215453625,-1,0,0.0,448.3605781942133,448.8552717583382,444.907596584906,446.4015808105469,58875700,0.0,0.0,0,0,0.0
2023-09-01,VOX,0.0051647965,5.3,-0.004294563550502062,-1,0,0.0,109.01366422057023,109.01366422057023,107.59545483464808,107.93265533447266,80700,0.0,0.0,0,0,0.0
2023-09-01,XLB,0.0077012484,5.3,-0.0017581116408109665,-1,0,0.0,82.40466054079329,82.75917449851687,82.2274035619315,82.54252624511719,5911500,0.0,0.0,0,0,0.0
2023-09-01,XLE,0.0054995054,5.3,-0.00395985459908843,-1,0,0.0,87.68383881651941,88.60066142147869,87.66432767778376,88.50312805175781,17878100,0.0,0.0,0,0,0.0
2023-09-01,XLF,0.003477759,5.3,-0.0059816010762006044,-1,0,0.0,34.13789226360487,34.345146559342325,34.10828558273875,34.2365837097168,41069200,0.0,0.0,0,0,0.0
2023-09-01,XLI,0.008440662,5.3,-0.0010186978615820408,-1,0,0.0,107.61466536706888,107.77265691588792,106.99255339647704,107.43692016601562,7034200,0.0,0.0,0,0,0.0
2023-09-01,XLK,0.0128406435,5.3,0.003381283488124609,1,0,0.19390903407920435,175.7048021615406,175.9334400666306,174.25352632003722,175.1481475830078,4622300,0.0,0.0,288,0,50442.66650390625
2023-09-01,XLP,0.008042022,5.3,-0.0014173383824527264,-1,0,0.0,71.43713163106388,71.476276160761,70.36068319558774,70.59554290771484,8346400,0.0,0.0,0,0,0.0
2023-09-01,XLU,0.006960841,5.3,-0.002498519141227007,-1,0,0.0,61.68572174648628,61.90014264355561,60.5746191374837,61.05219650268555,14387700,0.0,0.0,0,0,0.0
2023-09-01,XLV,0.009069804,5.3,-0.0003895559348165989,-1,0,0.0,132.6168529933116,132.6168529933116,131.60918202252645,131.9549560546875,10183600,0.0,0.0,0,0,0.0
2023-09-01,XLY,0.00997759,5.3,0.0005182302556931973,1,0,0.8060909659207957,170.69734237564165,171.13482636091115,167.7145135722061,168.6988525390625,5309200,0.0,0.0,560,0,94471.357421875
2023-10-02,IYR,0.0042770933,5.32,-0.004883580747991801,-1,0,0.0,76.9445086618483,77.24087003808972,75.28490153581865,75.76895141601562,11887600,0.0,0.0,0,0,0.0
2023-10-02,SPY,0.0083278855,5.32,-0.0008327885530889038,-1,0,0.0,423.5812087875851,425.5471162851256,421.43659069032367,424.2662963867188,83798600,0.0,0.0,0,0,0.0
2023-10-02,VOX,0.004969189,5.32,-0.004191485140472651,-1,0,0.0,104.82998359997092,105.67578642287276,104.62102108549416,105.28771209716795,182900,0.0,0.0,0,0,0.0
2023-10-02,XLB,0.007433354,5.32,-0.0017273201607167724,-1,0,0.0,77.41898313047885,77.52782944476401,76.1722104293973,76.69664764404297,11299400,0.0,0.0,0,0,0.0
2023-10-02,XLE,0.005589568,5.32,-0.003571106027811766,-1,0,0.0,88.69443230987555,88.93024876893236,86.44440835883802,87.04375457763672,25299900,0.0,0.0,0,0,0.0
2023-10-02,XLF,0.0033129284,5.32,-0.005847745714709163,-1,0,0.0,32.77373931013424,32.85304463452979,32.42676764361306,32.60520935058594,49350600,0.0,0.0,0,0,0.0
2023-10-02,XLI,0.008108786,5.32,-0.0010518877767026428,-1,0,0.0,100.23015289284444,100.50777764475669,99.08002346435497,99.5361099243164,11079200,0.0,0.0,0,0,0.0
2023-10-02,XLK,0.012460736,5.32,0.0033000615425407883,1,0,0.27883846862856954,163.37915778936136,165.53085336253972,163.13011937209808,165.05270385742188,6828100,0.0,0.0,288,0,47535.1787109375
2023-10-02,XLP,0.007770447,5.32,-0.0013902270235121254,-1,0,0.0,67.63554808684881,67.72421453264266,66.88677663909078,67.33012390136719,12642500,0.0,0.0,0,0,0.0
2023-10-02,XLU,0.0066522504,5.32,-0.0025084236636757854,-1,0,0.0,57.56759768489344,57.56759768489344,54.55116984969774,55.20947647094727,55822700,0.0,0.0,0,0,0.0
2023-10-02,XLV,0.00888379,5.32,-0.0002768839709460739,-1,0,0.0,127.29831964459648,127.56615327422884,126.03852530563456,127.5264663696289,16035100,0.0,0.0,0,0,0.0
2023-10-02,XLY,0.009660284,5.32,0.0004996099509298798,1,0,0.7211615313714306,159.3870779804881,161.77757919357603,158.99862115340042,160.47276306152344,7331800,0.0,0.0,560,0,89864.74731445312
2023-11-01,IYR,0.004071015,5.34,-0.004921612702310086,-1,0,0.0,74.4353379524292,74.9391492614608,74.03031879022222,74.91938781738281,10792900,0.0,0.0,0,0,0.0
2023-11-01,SPY,0.008175116,5.34,-0.0008175116032361988,-1,0,0.0,416.21409825018,420.4834577196959,415.66799765743406,419.6494445800781,98068100,0.0,0.0,0,0,0.0
2023-11-01,VOX,0.0048642033,5.34,-0.004128424357622862,-1,0,0.0,103.06872668925092,104.26280040328736,102.90951281178712,104.17324829101562,154200,0.0,0.0,0,0,0.0
2023-11-01,XLB,0.007234062,5.34,-0.0017585655674338344,-1,0,0.0,75.15301751877668,75.46965930465478,74.52963112607983,75.30144500732422,8780500,0.0,0.0,0,0,0.0
2023-11-01,XLE,0.0052642906,5.34,-0.0037283370271325115,-1,0,0.0,84.23368131562223,84.68565162671186,83.38869106125365,83.506591796875,23041300,0.0,0.0,0,0,0.0
2023-11-01,XLF,0.0031709124,5.34,-0.0058217152487486604,-1,0,0.0,32.13928024635287,32.41685835697422,32.069886664114186,32.28798294067383,51764100,0.0,0.0,0,0,0.0
2023-11-01,XLI,0.007916792,5.34,-0.001075835339725018,-1,0,0.0,97.62253013383686,98.03895593401226,96.95823075291402,97.84066009521484,14715300,0.0,0.0,0,0,0.0
2023-11-01,XLK,0.012398695,5.34,0.0034060670062899586,1,0,0.2870269596853122,163.66804466499036,166.75611180200642,163.66804466499036,166.53695678710938,10472900,0.0,0.0,288,0,47962.6435546875
2023-11-01,XLP,0.0076607107,5.34,-0.0013319169171154503,-1,0,0.0,66.90648322488299,67.04441381404351,66.41387183026593,66.78825378417969,18709400,0.0,0.0,0,0,0.0
2023-11-01,XLU,0.006683536,5.34,-0.00230909176170826,-1,0,0.0,58.72700751356893,59.67025451064205,58.15712677692242,59.31653594970703,23261500,0.0,0.0,0,0,0.0
2023-11-01,XLV,0.008673442,5.34,-0.00031918603926897084,-1,0,0.0,123.3899920005228,124.40179616192654,123.17175943362946,123.79669952392578,13802600,0.0,0.0,0,0,0.0
2023-11-01,XLY,0.009325828,5.34,0.0003332007676362988,1,0,0.7129730403146879,152.38488190923192,153.47056696882478,151.1896161278586,153.37095642089844,10834900,0.0,0.0,560,0,85887.73559570312
2023-12-01,IYR,0.00458567,5.27,-0.0048064285889267925,-1,0,0.0,83.5039044369144,85.5191421508789,83.25693914162633,85.5191421508789,17020700,0.0,0.0,0,0,0.0
2023-12-01,SPY,0.008538271,5.27,-0.0008538271300494674,-1,0,0.0,452.5235669226183,456.37593476510654,451.9179264598556,455.8298645019531,89097900,0.0,0.0,0,0,0.0
2023-12-01,VOX,0.0051983576,5.27,-0.0041937408037483696,-1,0,0.0,111.0690334052251,112.01434105782148,110.73070773714532,111.94468688964844,183000,0.0,0.0,0,0,0.0
2023-12-01,XLB,0.0075705927,5.27,-0.0018215057440102104,-1,0,0.0,81.66396210840247,82.76231481802098,81.47595347632921,82.47535705566406,8391400,0.0,0.0,0,0,0.0
2023-12-01,XLE,0.0052088373,5.27,-0.004183261096477509,-1,0,0.0,83.0054958631817,84.52843778442353,82.63212355642393,83.53606414794922,21521600,0.0,0.0,0,0,0.0
2023-12-01,XLF,0.003633105,5.27,-0.005758993467316032,-1,0,0.0,35.52966709453492,35.89646226248221,35.47018526392196,35.856807708740234,51261600,0.0,0.0,0,0,0.0
2023-12-01,XLI,0.008268713,5.27,-0.001123385410755873,-1,0,0.0,106.23862160138978,107.88449829637804,106.15930023754656,107.81509399414062,13279800,0.0,0.0,0,0,0.0
2023-12-01,XLK,0.0128974235,5.27,0.0035053250379860398,1,0,0.9261250286927319,183.9696482761364,185.19492820631177,183.0830721380972,184.8661956787109,6994300,0.0,0.0,288,0,53241.46435546874
2023-12-01,XLP,0.007810611,5.27,-0.0015814876183867458,-1,0,0.0,69.56658576269159,69.93112092173472,69.35968986701428,69.90155792236328,13489300,0.0,0.0,0,0,0.0
2023-12-01,XLU,0.0068831933,5.27,-0.0025089051574468616,-1,0,0.0,61.694305746168354,62.43121813086277,61.29146045912728,62.42139053344727,14671100,0.0,0.0,0,0,0.0
2023-12-01,XLV,0.008875856,5.27,-0.0005162422545254234,-1,0,0.0,130.07581788074253,130.9090612773671,129.97661575137874,130.7701873779297,9370900,0.0,0.0,0,0,0.0
2023-12-01,XLY,0.009758627,5.27,0.000366528611630201,1,0,0.07387497130726801,167.39527007262348,170.46308957651118,167.0665734973745,170.4132843017578,7477400,0.0,0.0,560,0,95431.43920898438
2024-01-02,IYR,0.004917515,5.24,-0.004636280331760646,-1,0,0.0,90.6546166853913,91.96960642560144,90.36571644544028,91.86998748779295,4613800,0.0,0.0,0,0,0.0
2024-01-02,SPY,0.008685268,5.24,-0.0008685268461704268,-1,0,0.0,470.69753210333175,472.20286475459176,469.0326913863774,471.1860046386719,123623700,0.0,0.0,0,0,0.0
2024-01-02,VOX,0.0053932266,5.24,-0.004160568676888944,-1,0,0.0,116.65314956942233,116.86263352785396,115.70547534526436,116.4037628173828,165300,0.0,0.0,0,0,0.0
2024-01-02,XLB,0.0077194492,5.24,-0.00183434607461095,-1,0,0.0,84.61603929614024,85.22385649737815,84.49647368414998,85.08435821533203,9962400,0.0,0.0,0,0,0.0
2024-01-02,XLE,0.005190475,5.24,-0.004363320395350458,-1,0,0.0,83.75315652138376,84.83441476567032,83.6341157920085,84.0606689453125,19650900,0.0,0.0,0,0,0.0
2024-01-02,XLF,0.0038274364,5.24,-0.005726358946412803,-1,0,0.0,37.35933934612893,37.63828786378904,37.28960221671391,37.61836242675781,31351900,0.0,0.0,0,0,0.0
2024-01-02,XLI,0.008514255,5.24,-0.0010395400226116194,-1,0,0.0,112.88114550836823,113.58895710943764,112.14341994734777,112.49234008789062,8558700,0.0,0.0,0,0,0.0
2024-01-02,XLK,0.013011308,5.24,0.0034575130790472017,1,0,0.5757759176269991,189.5469899096325,189.84649836450237,185.94294088896285,187.1309814453125,11772700,0.0,0.0,288,0,53893.72265625
2024-01-02,XLP,0.00788648,5.24,-0.0016673156991601004,-1,0,0.0,71.24547558390759,72.42678105763706,71.24547558390759,72.30765533447266,12912000,0.0,0.0,0,0,0.0
2024-01-02,XLU,0.00692805,5.24,-0.002625745348632337,-1,0,0.0,62.54327839894985,63.87229839217549,62.414342578806725,63.72352600097656,15379300,0.0,0.0,0,0,0.0
2024-01-02,XLV,0.009011644,5.24,-0.0005421513691544547,-1,0,0.0,135.55052317663683,138.54970296664968,135.48078294173948,138.28067016601562,11785900,0.0,0.0,0,0,0.0
2024-01-02,XLY,0.009962836,5.24,0.0004090409725904451,1,0,0.42422408237300097,177.86256882390262,177.9423967688227,176.08643891989615,176.76495361328125,7684800,0.0,0.0,560,0,98988.3740234375
